modulex	moduley	c	timestamp	kilobot_sn	data0	data1	data2	data3	data4	data5	data6
4	8	1	4	2063/0	f7	00	00	00	00	00	05
6	8	0	4	2071/3	d4	00	00	00	00	00	04
6	16	0	4	2060/7	14	00	00	00	00	00	21
4	3	0	4	2067/8	6d	00	00	00	00	00	21
5	16	0	4	2065/1	a8	00	00	00	00	00	21
6	16	3	4	2063/1	96	00	00	00	00	00	21
3	17	3	4	2066/6	b1	00	00	00	00	00	21
7	17	1	4	2070/5	cf	00	00	00	00	00	21
4	2	1	5	2060/4	92	00	00	00	00	00	21
8	2	0	5	2063/1	16	00	00	00	00	00	21
5	3	3	5	2063/4	18	00	00	00	00	00	21
6	3	1	5	3060/1	76	00	00	00	00	00	21
2	4	2	5	01077	65	00	00	00	00	00	21
3	4	3	5	2059/4	8a	00	00	00	00	00	21
4	4	1	5	2059/5	68	00	00	00	00	00	21
5	4	0	5	2059/5	68	00	00	00	00	00	21
6	4	0	5	2065/6	ef	00	00	00	00	00	21
7	4	1	5	2060/1	73	00	00	00	00	00	21
2	5	1	5	2066/0	ad	00	00	00	00	00	05
2	5	3	5	2059/8	8d	00	00	00	00	00	05
3	5	2	5	2065/9	eb	00	00	00	00	00	05
6	5	0	5		70	00	00	00	00	00	04
7	5	0	5	2064/6	24	00	00	00	00	00	04
8	5	3	5	2260/4	5c	00	00	00	00	00	04
2	6	0	5	2071/1	7a	00	00	00	00	00	04
3	6	1	5	2060/9	95	00	00	00	00	00	05
4	6	2	5	2060/9	95	00	00	00	00	00	05
5	6	3	5	2059/2	08	00	00	00	00	00	04
7	6	2	5	2064/6	24	00	00	00	00	00	04
4	7	2	5	2059/9	8e	00	00	00	00	00	04
5	7	1	5	3060/2	67	00	00	00	00	00	05
6	7	3	5	01082	fd	00	00	00	00	00	05
6	7	0	5	3060/2	67	00	00	00	00	00	05
7	7	2	5	2066/3	30	00	00	00	00	00	04
1	8	3	5	2063/6	9a	00	00	00	00	00	04
2	8	0	5	2063/6	9a	00	00	00	00	00	04
3	8	2	5	2070/2	cd	00	00	00	00	00	05
6	8	1	5	2071/3	d4	00	00	00	00	00	04
4	9	1	5	2067/2	35	00	00	00	00	00	05
5	9	2	5	3060/0	5f	00	00	00	00	00	05
6	9	0	5	2065/0	27	00	00	00	00	00	05
7	9	2	5	2071/0	d2	00	00	00	00	00	04
1	10	1	5	2071/8	58	00	00	00	00	00	04
4	11	3	5	2070/0	4b	00	00	00	00	00	05
7	11	0	5	2068/0	ba	00	00	00	00	00	04
4	12	1	5	2064/0	1e	00	00	00	00	00	04
2	13	3	5	2063/7	1b	00	00	00	00	00	05
6	13	0	5	2065/5	2b	00	00	00	00	00	05
6	13	3	5	2068/3	bd	00	00	00	00	00	05
7	13	2	5	2069/1	c4	00	00	00	00	00	04
7	13	2	5	2068/3	bd	00	00	00	00	00	05
3	14	1	5	2068/5	bf	00	00	00	00	00	21
4	14	3	5	2067/2	b5	00	00	00	00	00	05
4	14	0	5	2068/5	bf	00	00	00	00	00	21
5	14	1	5	2060/1	f3	00	00	00	00	00	05
6	14	0	5	2065/6	6f	00	00	00	00	00	21
7	14	0	5	2064/5	23	00	00	00	00	00	05
5	15	1	5	2071/6	d7	00	00	00	00	00	21
6	15	2	5	2065/6	6f	00	00	00	00	00	21
2	16	1	5	2067/5	b7	00	00	00	00	00	21
3	16	1	5	2066/6	b1	00	00	00	00	00	21
4	16	2	5	01083	04	00	00	00	00	00	21
5	16	1	5	2260/7	74	00	00	00	00	00	21
6	16	0	5	2260/7	74	00	00	00	00	00	21
1	17	1	5	3060/3	e0	00	00	00	00	00	21
2	17	2	5	3060/3	e0	00	00	00	00	00	21
3	2	0	5	2059/4	0a	00	00	00	00	00	21
1	3	3	5	2260/7	f4	00	00	00	00	00	21
2	3	2	5	2260/7	f4	00	00	00	00	00	21
1	7	3	6		f0	00	00	00	00	00	04
2	7	0	6		f0	00	00	00	00	00	04
3	11	1	6	3060/8	e4	00	00	00	00	00	04
5	11	0	6	2069/6	e9	00	00	00	00	00	05
3	7	3	6	2059/9	8e	00	00	00	00	00	04
2	8	2	6	2063/6	9a	00	00	00	00	00	04
6	10	3	6	2069/4	c7	00	00	00	00	00	05
7	10	2	6	2069/4	c7	00	00	00	00	00	05
6	11	2	6	2069/3	46	00	00	00	00	00	04
4	12	0	6	2064/0	1e	00	00	00	00	00	04
7	12	0	6	2069/1	c4	00	00	00	00	00	04
2	14	0	7	2071/5	56	00	00	00	00	00	21
5	14	2	7	2067/2	b5	00	00	00	00	00	05
2	15	2	7	2071/5	56	00	00	00	00	00	21
4	15	1	7	2070/2	4d	00	00	00	00	00	21
5	15	0	7	2071/6	d7	00	00	00	00	00	21
7	15	3	7	2066/0	2d	00	00	00	00	00	21
8	15	0	7	3060/7	e3	00	00	00	00	00	21
2	16	0	7	2067/5	b7	00	00	00	00	00	21
3	16	3	7	01083	04	00	00	00	00	00	21
4	16	0	7	01083	04	00	00	00	00	00	21
5	16	2	7	2065/1	a8	00	00	00	00	00	21
7	16	3	7	3060/7	e3	00	00	00	00	00	21
7	16	2	7	2063/1	96	00	00	00	00	00	21
7	16	1	7	2068/5	3f	00	00	00	00	00	21
4	17	3	7	2069/1	44	00	00	00	00	00	21
7	17	2	7	2068/0	3a	00	00	00	00	00	21
8	17	0	7	2070/5	cf	00	00	00	00	00	21
4	2	0	7	2060/4	92	00	00	00	00	00	21
6	2	2	7	2065/9	6b	00	00	00	00	00	21
7	2	1	7	2063/1	16	00	00	00	00	00	21
8	2	2	7	2063/1	16	00	00	00	00	00	21
1	3	3	7	2260/7	f4	00	00	00	00	00	21
2	3	2	7	2260/7	f4	00	00	00	00	00	21
5	3	2	7	2063/4	18	00	00	00	00	00	21
6	3	0	7	3060/1	76	00	00	00	00	00	21
7	3	3	7	2064/4	a2	00	00	00	00	00	21
3	4	2	7	2059/4	8a	00	00	00	00	00	21
4	4	2	7	2059/5	68	00	00	00	00	00	21
6	4	0	7	2065/6	ef	00	00	00	00	00	21
7	4	0	7	2060/1	73	00	00	00	00	00	21
2	5	2	7	2059/8	8d	00	00	00	00	00	05
4	5	1	7	2066/2	2f	00	00	00	00	00	05
5	5	2	7	2066/2	2f	00	00	00	00	00	05
6	5	1	7		70	00	00	00	00	00	04
8	5	1	7	2260/4	5c	00	00	00	00	00	04
2	6	2	7	2071/1	7a	00	00	00	00	00	04
6	6	1	7	01082	fd	00	00	00	00	00	05
7	6	2	7	2064/6	24	00	00	00	00	00	04
8	6	1	7	2067/5	37	00	00	00	00	00	05
7	7	2	7	01082	fd	00	00	00	00	00	05
7	7	1	7	2063/8	9c	00	00	00	00	00	04
8	7	2	7	2067/5	37	00	00	00	00	00	05
3	8	3	7	2070/4	4e	00	00	00	00	00	04
5	8	0	7	3060/0	5f	00	00	00	00	00	05
6	9	1	7	2071/0	d2	00	00	00	00	00	04
8	9	0	7	2059/8	0d	00	00	00	00	00	05
3	10	3	7	2066/1	ae	00	00	00	00	00	04
4	10	1	7	2060/3	11	00	00	00	00	00	05
5	10	0	7	2060/3	11	00	00	00	00	00	05
3	11	3	7	2065/0	a7	00	00	00	00	00	05
4	11	3	7	2070/0	4b	00	00	00	00	00	05
7	11	2	7	2068/0	ba	00	00	00	00	00	04
8	11	0	7	2071/4	55	00	00	00	00	00	05
3	12	2	7	3060/8	e4	00	00	00	00	00	04
8	12	2	7	2071/4	55	00	00	00	00	00	05
6	13	3	7	2065/5	2b	00	00	00	00	00	05
6	13	3	7	2068/3	bd	00	00	00	00	00	05
7	13	2	7	2068/3	bd	00	00	00	00	00	05
5	14	1	7	2060/1	f3	00	00	00	00	00	05
6	14	0	7	2065/6	6f	00	00	00	00	00	21
5	2	0	8	2260/3	5b	00	00	00	00	00	21
1	4	1	8	2260/3	db	00	00	00	00	00	21
2	7	2	8		f0	00	00	00	00	00	04
7	8	1	8	3060/2	e7	00	00	00	00	00	05
8	8	0	8	3060/2	e7	00	00	00	00	00	05
6	3	3	8	3060/6	62	00	00	00	00	00	21
3	4	3	8	2067/8	6d	00	00	00	00	00	21
6	5	0	8		70	00	00	00	00	00	04
4	6	0	8	2060/9	95	00	00	00	00	00	05
6	6	1	8	01082	fd	00	00	00	00	00	05
6	7	2	8	3060/2	67	00	00	00	00	00	05
7	7	2	8	01082	fd	00	00	00	00	00	05
2	8	3	8	2070/2	cd	00	00	00	00	00	05
3	8	2	8	2070/2	cd	00	00	00	00	00	05
6	8	0	8	2059/2	88	00	00	00	00	00	04
4	9	3	8	2067/2	35	00	00	00	00	00	05
6	9	2	8	2059/2	88	00	00	00	00	00	04
6	9	3	8	2071/0	d2	00	00	00	00	00	04
2	11	2	9	2071/8	58	00	00	00	00	00	04
6	11	1	9	2069/3	46	00	00	00	00	00	04
4	12	2	9	2064/0	1e	00	00	00	00	00	04
4	12	2	9	2064/0	9e	00	00	00	00	00	04
7	12	2	9	2069/1	c4	00	00	00	00	00	04
8	12	0	9	2060/6	13	00	00	00	00	00	05
6	13	2	9	2065/5	2b	00	00	00	00	00	05
2	14	2	9	2067/6	38	00	00	00	00	00	04
3	14	1	9	2068/5	bf	00	00	00	00	00	21
5	14	2	9	2067/2	b5	00	00	00	00	00	05
8	14	0	9		7f	00	00	00	00	00	21
2	15	1	9	2063/4	98	00	00	00	00	00	21
2	15	0	9	2064/8	a5	00	00	00	00	00	21
7	15	2	9	2066/0	2d	00	00	00	00	00	21
4	16	3	9	2065/1	a8	00	00	00	00	00	21
7	16	3	9	3060/7	e3	00	00	00	00	00	21
7	16	0	9	2068/5	3f	00	00	00	00	00	21
2	17	3	9	2067/5	b7	00	00	00	00	00	21
2	17	2	9	3060/3	e0	00	00	00	00	00	21
3	17	1	9	2066/6	b1	00	00	00	00	00	21
4	17	2	9	2069/1	44	00	00	00	00	00	21
7	17	3	9	2070/5	cf	00	00	00	00	00	21
7	2	3	9	2063/1	16	00	00	00	00	00	21
1	3	3	9	2260/7	f4	00	00	00	00	00	21
2	4	0	9	01077	65	00	00	00	00	00	21
2	4	1	9	2059/8	8d	00	00	00	00	00	05
6	4	3	9	3060/1	76	00	00	00	00	00	21
2	6	0	9	2071/1	7a	00	00	00	00	00	04
4	6	3	9	2068/6	c0	00	00	00	00	00	04
7	6	0	9	2066/3	30	00	00	00	00	00	04
8	6	1	9	2067/5	37	00	00	00	00	00	05
8	7	2	9	2067/5	37	00	00	00	00	00	05
6	9	1	9	2065/0	27	00	00	00	00	00	05
7	9	2	9	2071/3	d4	00	00	00	00	00	04
3	10	1	9	2066/1	ae	00	00	00	00	00	04
4	11	3	9	2070/0	4b	00	00	00	00	00	05
3	12	1	9	3060/8	e4	00	00	00	00	00	04
5	12	2	9	2069/6	e9	00	00	00	00	00	05
5	16	1	9	2260/7	74	00	00	00	00	00	21
5	2	1	10	2260/3	5b	00	00	00	00	00	21
5	3	2	10	2260/3	5b	00	00	00	00	00	21
3	4	3	10	2067/8	6d	00	00	00	00	00	21
1	6	1	10		f0	00	00	00	00	00	04
6	6	2	10	2260/0	ec	00	00	00	00	00	04
1	7	3	10		f0	00	00	00	00	00	04
4	7	1	10	2063/0	f7	00	00	00	00	00	05
8	7	0	10	3060/2	e7	00	00	00	00	00	05
7	2	1	10	2063/1	16	00	00	00	00	00	21
7	3	0	10	01083	84	00	00	00	00	00	21
2	4	0	10	2059/8	8d	00	00	00	00	00	21
4	4	1	10	2066/2	2f	00	00	00	00	00	05
7	4	2	10	01083	84	00	00	00	00	00	21
1	5	3	10	01077	65	00	00	00	00	00	21
4	5	3	10	2066/2	2f	00	00	00	00	00	05
8	5	1	10	2260/4	5c	00	00	00	00	00	04
7	6	0	10	01082	fd	00	00	00	00	00	05
2	7	3	10	2071/1	7a	00	00	00	00	00	04
4	7	2	10	2059/9	8e	00	00	00	00	00	04
2	8	3	11	2063/6	9a	00	00	00	00	00	04
3	8	0	11	2070/2	cd	00	00	00	00	00	05
5	8	0	11	2067/2	35	00	00	00	00	00	05
6	9	1	11	2071/0	d2	00	00	00	00	00	04
6	9	1	11	2065/0	27	00	00	00	00	00	05
5	10	1	11	2060/3	11	00	00	00	00	00	05
1	11	1	11	2071/8	58	00	00	00	00	00	04
4	11	3	11	2070/0	4b	00	00	00	00	00	05
5	11	3	11	2060/3	11	00	00	00	00	00	05
6	11	0	11	2069/3	46	00	00	00	00	00	04
4	12	1	11	2064/0	1e	00	00	00	00	00	04
7	13	0	11	2068/3	bd	00	00	00	00	00	05
8	13	1	11	2065/2	29	00	00	00	00	00	05
3	14	2	11	2067/6	38	00	00	00	00	00	04
5	14	2	11	2067/2	b5	00	00	00	00	00	05
1	15	3	11	2064/8	a5	00	00	00	00	00	21
5	15	3	11	2060/1	f3	00	00	00	00	00	05
6	15	2	11	2060/1	f3	00	00	00	00	00	05
5	16	2	11	2071/6	d7	00	00	00	00	00	21
7	16	2	11	2068/5	3f	00	00	00	00	00	21
7	16	0	11	2068/0	3a	00	00	00	00	00	21
2	17	2	11	2067/5	b7	00	00	00	00	00	21
3	17	1	11	2066/6	b1	00	00	00	00	00	21
3	3	2	11	2059/4	0a	00	00	00	00	00	21
6	4	3	11	2060/1	73	00	00	00	00	00	21
7	6	0	11	2064/6	24	00	00	00	00	00	04
7	8	3	11	3060/2	e7	00	00	00	00	00	05
8	8	2	11	3060/2	e7	00	00	00	00	00	05
6	14	3	11	2065/6	6f	00	00	00	00	00	21
5	16	3	11	2260/7	74	00	00	00	00	00	21
3	4	3	12	2067/8	6d	00	00	00	00	00	21
1	5	2	12	2260/3	db	00	00	00	00	00	21
6	6	3	12	2260/0	ec	00	00	00	00	00	04
1	7	2	12		f0	00	00	00	00	00	04
4	7	3	12	2063/0	f7	00	00	00	00	00	05
4	2	1	12	2060/4	92	00	00	00	00	00	21
5	2	3	12	2065/9	6b	00	00	00	00	00	21
7	2	0	12	2063/1	16	00	00	00	00	00	21
7	3	1	12	01083	84	00	00	00	00	00	21
4	4	0	12	2066/2	2f	00	00	00	00	00	05
6	4	1	12	3060/1	76	00	00	00	00	00	21
3	5	1	12	2066/0	ad	00	00	00	00	00	05
4	5	2	12	2066/2	2f	00	00	00	00	00	05
4	5	0	12	2066/0	ad	00	00	00	00	00	05
6	5	1	12		70	00	00	00	00	00	04
4	6	0	12	2060/9	95	00	00	00	00	00	05
8	6	3	12	2260/4	5c	00	00	00	00	00	04
2	7	3	12	2071/1	7a	00	00	00	00	00	04
8	7	0	13	2063/8	9c	00	00	00	00	00	04
3	8	2	13	2070/2	cd	00	00	00	00	00	05
6	9	1	13	2065/0	27	00	00	00	00	00	05
7	9	0	13	2069/4	c7	00	00	00	00	00	05
8	9	2	13	2059/8	0d	00	00	00	00	00	05
4	12	0	13	2064/0	1e	00	00	00	00	00	04
4	12	0	13	2064/0	9e	00	00	00	00	00	04
6	12	2	13	2069/7	49	00	00	00	00	00	05
7	12	0	13	2069/1	c4	00	00	00	00	00	04
8	12	2	13	2060/6	13	00	00	00	00	00	05
2	13	3	13	2063/7	1b	00	00	00	00	00	05
2	14	0	13	2071/5	56	00	00	00	00	00	21
2	14	1	13	2067/6	38	00	00	00	00	00	04
4	14	3	13	2063/9	1d	00	00	00	00	00	05
5	14	2	13	2067/2	b5	00	00	00	00	00	05
7	14	1	13	2066/0	2d	00	00	00	00	00	21
2	16	2	13	2063/4	98	00	00	00	00	00	21
4	16	0	13	2065/1	a8	00	00	00	00	00	21
4	16	1	13	2069/1	44	00	00	00	00	00	21
5	16	0	13	2071/6	d7	00	00	00	00	00	21
7	16	1	13	2070/5	cf	00	00	00	00	00	21
8	16	2	13	3060/7	e3	00	00	00	00	29	02
2	17	2	13	2067/5	b7	00	00	00	00	00	21
3	17	0	13	2066/6	b1	00	00	00	00	00	21
1	3	0	13	2260/7	f4	00	00	00	00	00	21
3	3	0	13	2059/4	8a	00	00	00	00	00	21
7	3	0	13	2064/4	a2	00	00	00	00	00	21
4	4	3	13	2063/4	18	00	00	00	00	00	21
6	4	0	13	2065/6	ef	00	00	00	00	00	21
2	5	3	13	2065/9	eb	00	00	00	00	00	21
5	6	2	13	2068/6	c0	00	00	00	00	00	04
6	9	3	13	2071/3	d4	00	00	00	00	00	04
7	9	0	13	2071/3	d4	00	00	00	00	00	04
2	12	1	13	3060/8	e4	00	00	00	00	00	04
4	12	1	13	2069/6	e9	00	00	00	00	00	05
5	15	1	13	2260/7	74	00	00	00	00	00	21
3	4	3	14	2067/8	6d	00	00	00	00	00	21
1	5	1	14	2260/3	db	00	00	00	00	00	21
7	7	1	14	3060/2	e7	00	00	00	00	00	05
6	17	1	14	2060/7	14	00	00	00	00	00	21
5	2	2	14	2065/9	6b	00	00	00	00	00	21
1	4	1	14	2059/8	8d	00	00	00	00	00	21
7	4	3	14	01083	84	00	00	00	00	00	21
1	5	1	14	01077	65	00	00	00	00	00	21
2	5	2	14	01077	65	00	00	00	00	00	21
6	5	0	14		70	00	00	00	00	00	04
8	5	0	14	2260/4	5c	00	00	00	00	00	04
4	6	2	15	2060/9	95	00	00	00	00	00	05
2	7	2	15	2071/1	7a	00	00	00	00	00	04
3	7	0	15	2070/2	cd	00	00	00	00	00	05
4	7	0	15	2070/4	4e	00	00	00	00	00	04
7	7	2	15	2066/3	30	00	00	00	00	00	04
6	9	2	15	2071/0	d2	00	00	00	00	00	04
7	9	1	15	2069/4	c7	00	00	00	00	00	05
2	10	3	15	01080	82	00	00	00	00	00	04
3	10	2	15	01080	82	00	00	00	00	00	04
5	11	1	15	2069/3	46	00	00	00	00	00	04
5	11	3	15	2060/3	11	00	00	00	00	00	05
5	11	0	15	2066/8	b2	00	00	00	00	00	04
8	11	1	15	2071/4	55	00	00	00	00	00	05
4	12	3	15	2064/0	9e	00	00	00	00	00	04
5	12	3	15	2066/8	b2	00	00	00	00	00	04
6	12	1	15	2069/7	49	00	00	00	00	00	05
6	12	1	15	2069/1	c4	00	00	00	00	00	04
8	12	0	15	2060/6	13	00	00	00	00	00	05
3	13	1	15	2070/6	50	00	00	00	00	00	04
4	14	3	15	2070/2	4d	00	00	00	00	00	21
6	14	1	15	2063/1	96	00	00	00	00	00	21
7	14	0	15	2064/5	23	00	00	00	00	00	21
8	14	3	15	2065/2	29	00	00	00	00	00	05
8	14	1	15		7f	00	00	00	00	00	21
2	15	2	15	2071/5	56	00	00	00	00	00	21
3	16	1	15	2065/1	a8	00	00	00	00	00	21
4	16	1	15	01083	04	00	00	00	00	00	21
6	16	1	15	2068/0	3a	00	00	00	00	00	21
7	16	1	15	2070/5	cf	00	00	00	00	00	21
7	16	2	15	2068/0	3a	00	00	00	00	00	21
8	16	0	15	3060/7	e3	00	00	00	00	29	02
3	3	1	15	2059/5	68	00	00	00	00	00	21
3	3	2	15	2059/4	8a	00	00	00	00	00	21
4	3	2	15	2059/5	68	00	00	00	00	00	21
4	3	3	15	2260/3	5b	00	00	00	00	00	21
6	3	1	15	2064/4	a2	00	00	00	00	00	21
1	4	2	15	2260/7	f4	00	00	00	00	00	21
4	4	3	15	2063/4	18	00	00	00	00	00	21
2	5	2	15	2065/9	eb	00	00	00	00	00	21
5	5	0	15	2059/2	08	00	00	00	00	00	04
6	9	3	15	2071/3	d4	00	00	00	00	00	04
3	11	3	15	2065/0	a7	00	00	00	00	00	05
7	11	3	15	2068/0	ba	00	00	00	00	00	04
3	12	0	15	3060/8	e4	00	00	00	00	00	04
4	12	2	15	2069/6	e9	00	00	00	00	00	05
6	13	1	15	2065/6	6f	00	00	00	00	00	21
6	14	2	16	2065/6	6f	00	00	00	00	00	21
5	16	2	16	2260/7	74	00	00	00	00	00	21
1	6	0	16		f0	00	00	00	00	00	04
6	6	1	16	2260/0	ec	00	00	00	00	00	04
6	17	1	16	2060/7	14	00	00	00	00	00	21
4	2	3	16	2060/4	92	00	00	00	00	00	21
5	2	1	16	2065/9	6b	00	00	00	00	00	21
6	2	3	16	2063/1	16	00	00	00	00	00	21
7	2	2	16	2063/1	16	00	00	00	00	00	21
6	3	2	16	3060/6	62	00	00	00	00	00	21
6	4	1	16	2060/1	73	00	00	00	00	00	21
6	4	2	17	3060/1	76	00	00	00	00	00	21
7	4	1	17	01083	84	00	00	00	00	00	21
6	5	1	17		70	00	00	00	00	00	04
