modulex	moduley	c	timestamp	kilobot_sn	data0	data1	data2	data3	data4	data5	data6
6	16	3	3	2068/6	c0	00	00	00	00	00	21
4	3	0	3	2065/1	a8	00	00	00	00	00	21
5	3	0	3	2064/4	22	00	00	00	00	00	21
5	4	1	3	2069/5	c8	00	00	00	00	00	04
6	4	3	3	2059/8	8d	00	00	00	00	01	02
6	4	1	3	2068/4	3e	00	00	00	00	00	04
1	5	3	3	2066/0	ad	00	00	00	00	00	05
1	5	3	3	2064/6	a4	00	00	00	00	00	21
2	5	0	3	2069/1	44	00	00	00	00	00	04
5	5	3	4	2069/5	c8	00	00	00	00	00	04
6	5	3	4	2068/4	3e	00	00	00	00	00	04
3	6	2	4	3060/4	e1	00	00	00	00	00	05
1	7	1	4	3060/1	76	00	00	00	00	00	04
3	7	0	4	01080	82	00	00	00	00	00	04
4	7	2	4	2071/1	7a	00	00	00	00	00	04
5	7	3	4	2063/6	9a	00	00	00	00	00	04
5	7	0	4	3060/0	5f	00	00	00	00	00	05
6	7	1	4	2260/8	6a	00	00	00	00	00	04
7	7	0	4	2260/8	6a	00	00	00	00	00	04
7	7	1	4	2064/5	a3	00	00	00	00	00	05
3	8	0	4	2067/7	66	00	00	00	00	00	04
5	8	2	4	01083	04	00	00	00	00	00	04
3	9	2	4	3060/7	e3	00	00	00	00	00	05
6	9	3	4	2060/6	93	00	00	00	00	00	05
3	10	1	4	2069/8	4a	00	00	00	00	00	04
3	10	1	4	2059/2	88	00	00	00	00	00	04
4	10	0	4	2059/2	88	00	00	00	00	00	04
3	11	1	4	2071/9	59	00	00	00	00	00	05
4	11	2	4	2059/2	88	00	00	00	00	00	04
4	11	3	4	2059/7	0c	00	00	00	00	00	04
4	12	3	4	2060/6	13	00	00	00	00	00	05
1	13	3	4	2070/9	51	00	00	00	00	00	05
4	13	1	4	2065/2	29	00	00	00	00	00	05
3	14	1	4	2059/6	8b	00	00	00	00	00	21
5	14	2	4	2066/9	f2	00	00	00	00	00	04
6	14	0	4	2069/6	69	00	00	00	00	00	21
4	15	2	4	2066/3	b0	00	00	00	00	00	04
5	16	3	4	2070/3	71	00	00	00	00	00	21
5	3	1	4	2071/4	d5	00	00	00	00	00	21
6	3	0	4	2071/4	d5	00	00	00	00	00	21
3	4	2	4	2063/4	98	00	00	00	00	00	21
2	11	3	4	2068/1	bb	00	00	00	00	00	05
8	11	3	4	2065/6	6f	00	00	00	00	00	05
1	16	3	4	2071/6	d7	00	00	00	00	00	21
8	6	0	4	2060/7	14	00	00	00	00	00	04
8	15	0	4	2067/7	e6	00	00	00	00	00	21
1	15	3	4	2260/0	ec	00	00	00	00	00	21
4	5	2	5	2260/4	5c	00	00	00	00	00	04
5	10	1	5	2260/0	6c	00	00	00	00	00	04
4	15	2	5	2069/7	49	00	00	00	00	00	21
6	6	0	5	2063/6	9a	00	00	00	00	00	04
5	8	1	5	01083	04	00	00	00	00	00	04
3	9	0	5	3060/7	e3	00	00	00	00	00	05
1	10	1	5	2066/1	ae	00	00	00	00	00	04
2	10	0	5	2066/1	ae	00	00	00	00	00	04
3	10	3	5	2069/8	4a	00	00	00	00	00	04
3	10	0	5	2059/0	fc	00	00	00	00	00	04
4	10	2	5	2069/8	4a	00	00	00	00	00	04
5	10	2	5	2071/6	57	00	00	00	00	00	05
3	11	3	5	2059/2	88	00	00	00	00	00	04
5	12	0	5	2071/3	54	00	00	00	00	00	04
6	12	3	5	2068/5	bf	00	00	00	00	00	05
6	12	2	5	2060/3	91	00	00	00	00	00	05
7	12	0	5	2063/4	18	00	00	00	00	00	04
1	13	3	5	2070/9	51	00	00	00	00	00	05
3	13	1	5	2071/0	d2	00	00	00	00	00	04
4	13	2	5	2071/0	d2	00	00	00	00	00	04
2	14	3	5	2069/2	c5	00	00	00	00	00	05
3	14	3	5	2060/7	94	00	00	00	00	00	04
4	14	0	5	2066/3	b0	00	00	00	00	00	21
5	14	2	5	2066/9	f2	00	00	00	00	00	04
6	14	1	6	2069/3	46	00	00	00	00	00	21
6	14	3	6	2060/1	73	00	00	00	00	00	05
2	15	1	6	2068/1	3b	00	00	00	00	00	21
2	15	2	6	2064/1	1f	00	00	00	00	00	21
3	15	0	6	2068/1	3b	00	00	00	00	00	21
3	15	3	6	2059/6	8b	00	00	00	00	00	21
5	15	0	6	2063/1	16	00	00	00	00	00	21
2	16	3	6	2068/1	3b	00	00	00	00	00	21
4	16	1	6	2064/9	26	00	00	00	00	00	21
6	16	1	6	2068/6	c0	00	00	00	00	00	21
7	16	2	6	2068/6	c0	00	00	00	00	00	21
1	3	1	6	2060/0	8f	00	00	00	00	00	21
2	3	0	6	2063/6	1a	00	00	00	00	00	21
3	3	1	6	2063/4	98	00	00	00	00	00	21
4	3	2	6	2065/1	a8	00	00	00	00	00	21
5	3	0	6	2064/4	22	00	00	00	00	00	21
2	4	0	6	2064/6	a4	00	00	00	00	00	21
4	4	2	6	2067/2	b5	00	00	00	00	00	21
6	4	0	6	2068/4	3e	00	00	00	00	00	21
7	4	1	6	2066/2	2f	00	00	00	00	00	21
7	4	3	6	2260/7	f4	00	00	00	00	00	21
8	4	2	6	2260/7	f4	00	00	00	00	00	21
2	5	1	6	2069/1	44	00	00	00	00	00	04
2	6	3	6	2069/1	44	00	00	00	00	00	04
3	6	1	6	2065/6	ef	00	00	00	00	00	05
4	6	0	6	2065/6	ef	00	00	00	00	00	05
5	6	0	6	2065/9	eb	00	00	00	00	00	05
1	7	3	6	3060/1	76	00	00	00	00	00	04
6	7	3	6	2067/2	35	00	00	00	00	00	05
7	8	2	6	2063/8	1c	00	00	00	00	00	04
2	9	1	6	01077	e5	00	00	00	00	00	05
4	9	3	6	3060/8	64	00	00	00	00	00	04
6	9	1	6	2070/5	cf	00	00	00	00	00	05
6	9	0	6	2260/4	dc	00	00	00	00	00	04
7	9	3	6	2068/2	bc	00	00	00	00	00	04
6	10	0	6	2067/9	39	00	00	00	00	00	05
2	11	1	6	2068/1	bb	00	00	00	00	00	05
4	11	2	6	2059/7	0c	00	00	00	00	00	04
6	15	1	6	2260/3	5b	00	00	00	00	00	21
1	6	3	6	2065/0	a7	00	00	00	00	00	05
2	9	3	6	2059/5	e8	00	00	00	00	00	04
7	11	2	6	2260/7	74	00	00	00	00	00	04
8	11	3	6	2065/6	6f	00	00	00	00	00	05
3	13	0	6	2260/3	db	00	00	00	00	00	05
8	15	2	6	2067/7	e6	00	00	00	00	00	21
1	16	2	6	2071/6	d7	00	00	00	00	00	21
modulex	moduley	c	timestamp	kilobot_sn	data0	data1	data2	data3	data4	data5	data6
2	3	3	0	2063/6	1a	00	00	00	00	00	00
4	3	0	0	2065/1	a8	00	00	00	00	00	00
4	4	3	0	2064/4	22	00	00	00	00	00	00
5	4	2	0	2064/4	22	00	00	00	00	00	00
4	5	3	0	2260/4	5c	00	00	00	00	00	00
5	5	1	0	2069/5	c8	00	00	00	00	00	00
6	5	1	0	01085	85	00	00	00	00	00	00
7	5	2	0	2066/2	2f	00	00	00	00	00	00
1	7	3	0	3060/1	76	00	00	00	00	00	00
3	7	3	0	01080	82	00	00	00	00	00	00
4	8	1	0	2066/8	b2	00	00	00	00	00	00
6	8	2	0	01083	04	00	00	00	00	00	00
6	9	3	0	2060/6	93	00	00	00	00	00	00
6	9	1	0	2070/5	cf	00	00	00	00	00	00
8	9	2	0	2068/2	bc	00	00	00	00	00	00
3	10	2	0	2059/0	fc	00	00	00	00	00	00
5	10	3	0	2067/9	39	00	00	00	00	00	00
6	10	2	0	2067/9	39	00	00	00	00	00	00
3	11	1	0	2064/0	9e	00	00	00	00	00	00
3	11	2	0	2059/2	88	00	00	00	00	00	00
4	11	3	0	2059/7	0c	00	00	00	00	00	00
6	11	1	0	2068/5	bf	00	00	00	00	00	00
7	11	0	0	2069/4	c7	00	00	00	00	00	00
4	12	1	0	2071/3	54	00	00	00	00	00	00
6	12	2	0	2068/5	bf	00	00	00	00	00	00
7	12	0	0	2063/4	18	00	00	00	00	00	00
1	13	1	0	2070/9	51	00	00	00	00	00	00
2	13	1	0	2069/2	c5	00	00	00	00	00	00
3	13	1	0	2071/0	d2	00	00	00	00	00	00
7	13	2	0	2063/4	18	00	00	00	00	00	00
7	13	3	0	2063/9	9d	00	00	00	00	00	00
3	14	3	0	2060/7	94	00	00	00	00	00	00
4	14	3	0	2065/2	29	00	00	00	00	00	00
4	14	1	0	2066/3	b0	00	00	00	00	00	00
5	14	1	0	2066/9	f2	00	00	00	00	00	00
7	14	1	0	2066/6	31	00	00	00	00	00	00
8	14	2	0	2065/7	2c	00	00	00	00	00	00
2	15	2	0	2064/1	1f	00	00	00	00	00	00
2	15	1	0	2068/1	3b	00	00	00	00	00	00
4	15	2	0	2069/7	49	00	00	00	00	00	00
4	15	3	0	2063/1	16	00	00	00	00	00	00
0	16	3	0	2071/6	d7	00	00	00	00	00	00
2	16	2	0	2067/4	b6	00	00	00	00	00	00
3	16	0	0	2067/5	37	00	00	00	00	00	00
4	16	0	0	2064/9	26	00	00	00	00	00	00
4	2	1	1	2260/3	5b	00	00	00	00	00	00
5	3	3	1	2059/8	8d	00	00	00	00	00	00
6	3	1	1	2063/2	97	00	00	00	00	00	00
1	4	1	1	2064/6	a4	00	00	00	00	00	00
3	4	0	1	2059/6	0b	00	00	00	00	00	00
8	4	2	1	2260/7	f4	00	00	00	00	00	00
1	6	3	1	2065/0	a7	00	00	00	00	00	00
3	6	3	1	2065/6	ef	00	00	00	00	00	00
4	6	0	1	2065/6	ef	00	00	00	00	00	00
2	9	1	1	01077	e5	00	00	00	00	00	00
6	10	1	1	2260/7	74	00	00	00	00	00	00
7	10	0	1	2260/7	74	00	00	00	00	00	00
2	11	1	1	2068/1	bb	00	00	00	00	00	00
8	11	3	1	2065/6	6f	00	00	00	00	00	00
3	12	0	1	2260/3	db	00	00	00	00	00	00
7	15	3	1	2067/7	e6	00	00	00	00	00	00
1	6	2	1	2066/0	ad	00	00	00	00	00	00
4	11	3	2	2059/7	0c	00	00	00	00	00	00
5	11	3	2	2260/0	6c	00	00	00	00	00	00
8	11	0	2	2070/1	cc	00	00	00	00	00	00
5	16	2	2	2070/3	71	00	00	00	00	00	00
2	3	1	2	2063/6	1a	00	00	00	00	00	00
5	3	3	2	2059/8	8d	00	00	00	00	00	00
4	4	1	2	2260/4	5c	00	00	00	00	00	00
6	4	0	2	2069/5	c8	00	00	00	00	00	00
2	5	1	2	2069/1	44	00	00	00	00	00	00
5	5	3	2	2069/5	c8	00	00	00	00	00	00
6	5	2	2	2068/4	3e	00	00	00	00	00	21
7	5	1	2	2066/2	2f	00	00	00	00	00	05
4	6	3	2	2063/6	9a	00	00	00	00	00	00
5	6	1	2	2065/9	eb	00	00	00	00	00	05
4	7	3	2	2071/1	7a	00	00	00	00	00	00
5	7	1	2	01083	04	00	00	00	00	00	00
6	7	0	2	2067/2	35	00	00	00	00	00	00
1	8	1	2	01080	02	00	00	00	00	00	04
3	8	2	2	2070/2	4d	00	00	00	00	00	00
4	8	0	2	2066/8	b2	00	00	00	00	00	00
5	8	2	2	3060/0	5f	00	00	00	00	00	00
5	8	3	2	01083	04	00	00	00	00	00	00
6	8	1	2	2060/6	93	00	00	00	00	00	00
6	8	2	2	01083	04	00	00	00	00	00	00
3	9	2	2	3060/7	e3	00	00	00	00	00	00
4	9	1	2	3060/8	64	00	00	00	00	00	04
6	9	0	2	2070/5	cf	00	00	00	00	00	00
7	9	1	2	2065/5	2b	00	00	00	00	00	00
3	10	0	2	2059/0	fc	00	00	00	00	00	04
5	10	1	2	2067/9	39	00	00	00	00	00	05
3	11	0	2	2068/1	bb	00	00	00	00	00	05
5	11	0	2	2060/6	13	00	00	00	00	00	00
7	11	2	2	2069/4	c7	00	00	00	00	00	05
8	11	3	2	2065/6	6f	00	00	00	00	00	05
2	12	0	2	2060/2	10	00	00	00	00	00	00
3	12	3	2	2064/0	9e	00	00	00	00	00	00
4	12	2	2	2064/0	9e	00	00	00	00	00	00
1	13	0	2	2070/9	51	00	00	00	00	00	05
3	13	0	2	2069/2	c5	00	00	00	00	00	00
4	13	0	2	2071/0	d2	00	00	00	00	00	00
4	13	2	2	2071/9	59	00	00	00	00	00	00
4	13	1	2	2065/2	29	00	00	00	00	00	05
5	13	3	2	2070/5	4f	00	00	00	00	00	00
7	13	2	2	2063/4	18	00	00	00	00	00	04
2	14	3	2	2069/2	c5	00	00	00	00	00	00
3	14	1	2	2060/7	94	00	00	00	00	00	00
3	14	0	2	2059/6	8b	00	00	00	00	00	21
6	14	1	2	2069/3	46	00	00	00	00	00	00
6	14	3	2	2060/1	73	00	00	00	00	00	05
7	14	1	2	2065/7	2c	00	00	00	00	00	04
3	15	0	2	2068/1	3b	00	00	00	00	00	00
0	16	3	2	2071/6	d7	00	00	00	00	00	21
3	16	3	2	2067/5	37	00	00	00	00	00	21
6	16	3	2	2068/6	c0	00	00	00	00	00	00
4	3	3	3	2260/3	5b	00	00	00	00	00	21
6	3	3	3	2063/2	97	00	00	00	00	00	21
7	3	1	3	2260/7	f4	00	00	00	00	00	21
3	4	1	3	2067/2	b5	00	00	00	00	00	21
3	5	2	3	2059/6	0b	00	00	00	00	00	21
3	6	3	3	2065/6	ef	00	00	00	00	00	05
2	8	0	3	2059/5	e8	00	00	00	00	00	04
1	6	0	3	2066/0	ad	00	00	00	00	00	05
4	11	3	4	2059/7	0c	00	00	00	00	00	04
5	11	3	4	2260/0	6c	00	00	00	00	00	04
8	11	1	4	2070/1	cc	00	00	00	00	00	04
5	14	0	4	2066/9	f2	00	00	00	00	00	04
5	2	1	4	2059/8	8d	00	00	00	00	00	21
6	3	2	4	2063/2	97	00	00	00	00	00	21
1	4	3	4	2060/0	8f	00	00	00	00	00	21
3	4	3	4	2065/1	a8	00	00	00	00	00	21
3	4	0	4	2063/4	98	00	00	00	00	00	21
3	4	1	4	2067/2	b5	00	00	00	00	00	21
4	4	1	4	2260/4	5c	00	00	00	00	00	21
4	4	3	4	2064/4	22	00	00	00	00	00	21
6	4	1	4	2068/4	3e	00	00	00	00	00	21
3	5	1	4	3060/4	e1	00	00	00	00	00	05
4	5	3	4	2260/4	5c	00	00	00	00	00	21
6	5	2	4	2069/5	c8	00	00	00	00	00	04
2	6	0	4	3060/1	76	00	00	00	00	00	04
3	6	1	4	01080	82	00	00	00	00	00	04
3	6	3	4	2065/6	ef	00	00	00	00	00	05
4	6	0	4	2065/6	ef	00	00	00	00	00	05
5	6	1	4	2065/9	eb	00	00	00	00	00	05
2	7	2	4	3060/1	76	00	00	00	00	00	04
3	7	3	4	01080	82	00	00	00	00	00	04
6	7	0	4	01083	04	00	00	00	00	00	04
7	7	0	4	2260/8	6a	00	00	00	00	00	04
7	7	1	4	2064/5	a3	00	00	00	00	00	05
1	8	1	4	01080	02	00	00	00	00	00	04
4	8	3	4	3060/0	5f	00	00	00	00	00	05
6	8	0	4	2060/6	93	00	00	00	00	00	05
1	9	1	4	2059/3	09	00	00	00	00	00	05
2	9	1	4	01077	e5	00	00	00	00	00	05
3	9	0	4	3060/7	e3	00	00	00	00	00	05
3	9	3	4	2067/7	66	00	00	00	00	00	04
4	9	0	4	3060/8	64	00	00	00	00	00	04
6	9	0	4	2070/5	cf	00	00	00	00	00	05
7	9	3	4	2068/2	bc	00	00	00	00	00	04
2	10	0	4	2066/1	ae	00	00	00	00	00	04
2	11	2	4	2066/1	ae	00	00	00	00	00	04
3	11	2	4	2059/2	88	00	00	00	00	00	04
4	11	1	4	2060/6	13	00	00	00	00	00	05
5	11	2	4	2060/6	13	00	00	00	00	00	05
7	11	0	4	2069/4	c7	00	00	00	00	00	05
1	12	3	4	2066/4	7e	00	00	00	00	00	04
5	12	0	4	2071/3	54	00	00	00	00	00	04
5	12	1	4	2060/3	91	00	00	00	00	00	05
6	12	3	4	2068/5	bf	00	00	00	00	00	05
2	13	2	4	2060/2	10	00	00	00	00	00	04
3	13	1	4	2071/0	d2	00	00	00	00	00	04
5	13	0	4	2065/2	29	00	00	00	00	00	05
7	13	1	4	2063/9	9d	00	00	00	00	00	05
7	13	3	4	2063/4	18	00	00	00	00	00	04
3	14	3	4	2060/7	94	00	00	00	00	00	04
4	14	1	4	2066/3	b0	00	00	00	00	00	04
6	14	1	4	2069/3	46	00	00	00	00	00	21
1	15	0	4	2071/6	d7	00	00	00	00	00	21
2	15	2	5	2064/1	1f	00	00	00	00	00	21
2	15	1	5	2068/1	3b	00	00	00	00	00	21
3	15	2	5	2068/1	3b	00	00	00	00	00	21
3	15	2	5	2059/6	8b	00	00	00	00	00	21
4	15	3	5	2069/7	49	00	00	00	00	00	21
4	15	3	5	2063/1	16	00	00	00	00	00	21
5	15	2	5	2069/6	69	00	00	00	00	00	21
7	15	1	5	2067/7	e6	00	00	00	00	00	21
1	16	3	5	2067/4	b6	00	00	00	00	00	21
1	16	2	5	2071/6	d7	00	00	00	00	00	21
3	16	2	5	2067/5	37	00	00	00	00	00	21
4	16	2	5	2064/9	26	00	00	00	00	00	21
6	16	2	5	2068/6	c0	00	00	00	00	00	21
7	4	2	5	2260/7	f4	00	00	00	00	00	21
1	5	1	5	2065/0	a7	00	00	00	00	00	05
2	6	2	5	2065/0	a7	00	00	00	00	00	05
2	8	2	5	2059/5	e8	00	00	00	00	00	04
3	12	1	5	2260/3	db	00	00	00	00	00	05
1	14	1	5	2260/0	ec	00	00	00	00	00	21
1	6	2	6	2066/0	ad	00	00	00	00	00	05
4	11	1	6	2059/7	0c	00	00	00	00	00	04
6	11	2	6	2260/0	6c	00	00	00	00	00	04
8	12	3	6	2070/1	cc	00	00	00	00	00	04
4	13	0	6	2071/0	d2	00	00	00	00	00	04
5	14	1	6	2066/9	f2	00	00	00	00	00	04
1	15	1	6	2064/1	1f	00	00	00	00	00	21
3	15	0	6	2068/1	3b	00	00	00	00	00	21
3	16	3	6	2064/9	26	00	00	00	00	00	21
4	3	1	6	2064/4	22	00	00	00	00	00	21
2	4	3	6	2063/6	1a	00	00	00	00	00	21
3	4	3	6	2065/1	a8	00	00	00	00	00	21
3	4	3	6	2063/4	98	00	00	00	00	00	21
6	4	0	6	2069/5	c8	00	00	00	00	00	21
7	4	2	6	2260/7	f4	00	00	00	00	00	21
1	5	2	6	2064/6	a4	00	00	00	00	00	21
2	5	1	6	2069/1	44	00	00	00	00	00	04
3	5	1	6	3060/4	e1	00	00	00	00	00	05
5	5	2	6	2260/4	5c	00	00	00	00	00	21
5	5	0	6	2063/6	9a	00	00	00	00	00	04
7	5	1	6	2066/2	2f	00	00	00	00	00	05
1	6	1	6	3060/1	76	00	00	00	00	00	04
3	6	3	6	2065/6	ef	00	00	00	00	00	05
5	6	2	6	2065/9	eb	00	00	00	00	00	05
6	7	3	6	2067/2	35	00	00	00	00	00	05
7	7	1	6	2064/5	a3	00	00	00	00	00	05
1	8	1	6	01080	02	00	00	00	00	00	04
3	8	2	6	2064/8	25	00	00	00	00	00	05
5	8	2	6	3060/0	5f	00	00	00	00	00	05
6	8	2	6	01083	04	00	00	00	00	00	04
1	9	1	6	2059/3	09	00	00	00	00	00	05
2	9	1	6	01077	e5	00	00	00	00	00	05
3	9	1	6	3060/7	e3	00	00	00	00	00	05
4	9	3	6	3060/8	64	00	00	00	00	00	04
5	9	0	6	2071/6	57	00	00	00	00	00	05
5	9	3	6	2070/5	cf	00	00	00	00	00	05
5	9	3	6	2260/4	dc	00	00	00	00	00	04
4	10	0	6	2069/8	4a	00	00	00	00	00	04
6	10	1	6	2067/9	39	00	00	00	00	00	05
7	10	3	6	2065/5	2b	00	00	00	00	00	05
3	11	0	6	2059/2	88	00	00	00	00	00	04
8	11	2	6	2065/6	6f	00	00	00	00	00	05
2	12	0	7	2060/2	10	00	00	00	00	00	04
4	12	1	7	2071/9	59	00	00	00	00	00	05
5	12	1	7	2060/3	91	00	00	00	00	00	05
6	12	2	7	2068/5	bf	00	00	00	00	00	05
2	13	1	7	2069/2	c5	00	00	00	00	00	05
2	13	0	7	2070/9	51	00	00	00	00	00	05
5	13	1	7	2070/5	4f	00	00	00	00	00	05
7	13	3	7	2063/9	9d	00	00	00	00	00	05
7	13	3	7	2063/4	18	00	00	00	00	00	04
7	13	0	7	2060/1	73	00	00	00	00	00	05
8	13	2	7	2063/9	9d	00	00	00	00	00	05
3	14	0	7	2059/6	8b	00	00	00	00	00	21
4	14	0	7	2066/3	b0	00	00	00	00	00	04
7	14	2	7	2060/1	73	00	00	00	00	00	05
7	14	1	7	2066/6	31	00	00	00	00	00	21
8	14	0	7	2065/7	2c	00	00	00	00	00	04
2	15	3	7	2059/6	8b	00	00	00	00	00	21
5	15	2	7	2069/6	69	00	00	00	00	00	21
7	15	3	7	2067/7	e6	00	00	00	00	00	21
4	3	0	7	2260/3	5b	00	00	00	00	00	21
6	3	0	7	2071/4	d5	00	00	00	00	01	02
7	6	1	7	2060/7	14	00	00	00	00	00	04
7	10	1	7	2260/7	74	00	00	00	00	00	04
3	12	1	7	2260/3	db	00	00	00	00	00	05
1	6	3	8	2066/0	ad	00	00	00	00	00	05
7	7	0	8	2260/8	6a	00	00	00	00	00	04
6	8	3	8	2060/6	93	00	00	00	00	00	05
3	9	3	8	3060/7	e3	00	00	00	00	00	05
4	9	0	8	3060/7	e3	00	00	00	00	00	05
5	10	2	8	2071/6	57	00	00	00	00	00	05
2	11	3	8	2066/1	ae	00	00	00	00	00	04
4	11	0	8	2064/0	9e	00	00	00	00	00	04
5	11	2	8	2059/7	0c	00	00	00	00	00	04
4	12	2	8	2064/0	9e	00	00	00	00	00	04
8	12	1	8	2070/1	cc	00	00	00	00	00	04
2	13	3	8	2060/2	10	00	00	00	00	00	04
4	13	3	8	2071/9	59	00	00	00	00	00	05
5	13	0	8	2065/2	29	00	00	00	00	00	05
8	13	2	8	2063/4	18	00	00	00	00	00	04
4	14	1	8	2066/3	b0	00	00	00	00	00	04
3	15	2	8	2068/1	3b	00	00	00	00	00	21
4	15	3	8	2069/7	49	00	00	00	00	00	21
4	15	3	8	2063/1	16	00	00	00	00	00	21
4	15	3	8	2066/3	b0	00	00	00	00	00	04
6	15	3	8	2069/3	46	00	00	00	00	00	21
3	16	2	8	2064/9	26	00	00	00	00	00	21
2	3	1	8	2063/6	1a	00	00	00	00	00	21
4	3	0	8	2064/4	22	00	00	00	00	00	21
5	3	1	8	2063/2	97	00	00	00	00	00	21
4	4	2	8	2064/4	22	00	00	00	00	00	21
5	4	1	8	2260/4	5c	00	00	00	00	00	21
7	4	2	8	2260/7	f4	00	00	00	00	00	21
2	5	2	8	2069/1	44	00	00	00	00	00	04
2	5	2	8	2059/6	0b	00	00	00	00	00	21
3	5	0	8	3060/4	e1	00	00	00	00	00	05
5	5	2	8	2260/4	5c	00	00	00	00	00	21
