modulex	moduley	c	timestamp	kilobot_sn	data0	data1	data2	data3	data4	data5	data6
1	6	1	5		70	00	00	00	00	00	04
8	6	2	5	2063/7	1b	00	00	00	00	00	05
5	8	2	5	3060/2	67	00	00	00	00	00	05
6	8	1	5	2069/2	45	00	00	00	00	00	05
6	9	3	5	2069/2	45	00	00	00	00	00	05
5	10	3	5	01077	65	00	00	00	00	00	05
5	10	2	5	2068/6	c0	00	00	00	00	00	04
7	10	0	5	2066/3	30	00	00	00	00	00	04
5	11	2	5	2060/3	91	00	00	00	00	00	05
6	11	0	5	2065/7	ac	00	00	00	00	00	04
7	11	3	5	2071/8	58	00	00	00	00	00	04
7	11	1	5	2070/5	4f	00	00	00	00	00	05
1	13	1	5	2070/2	cd	00	00	00	00	00	05
2	13	2	5	2070/2	cd	00	00	00	00	00	05
2	13	1	5	2066/3	b0	00	00	00	00	00	04
2	14	3	5	2066/3	b0	00	00	00	00	00	04
3	14	3	5	2065/2	a9	00	00	00	00	00	05
4	14	0	5	2067/0	b3	00	00	00	00	00	21
6	15	3	5	2067/5	37	00	00	00	00	00	05
2	16	2	5	3060/0	5f	00	00	00	00	00	21
3	16	3	5	2071/6	57	00	00	00	00	00	21
7	2	0	5	2066/2	af	00	00	00	00	00	21
6	3	0	5	2069/4	47	00	00	00	00	00	21
3	4	1	5	2070/1	4c	00	00	00	00	00	21
6	4	3	5	2065/1	28	00	00	00	00	00	21
2	5	1	5	2063/6	9a	00	00	00	00	00	04
5	5	0	5	2059/3	89	00	00	00	00	00	05
6	5	0	5	01080	82	00	00	00	00	00	04
7	5	3	5	2064/0	9e	00	00	00	00	00	21
2	6	3	5	2063/6	9a	00	00	00	00	00	04
4	6	2	5	2064/4	a2	00	00	00	00	00	04
6	6	3	5	2069/7	49	00	00	00	00	00	05
7	6	2	5	2063/1	96	00	00	00	00	00	04
4	7	1	5	2059/4	0a	00	00	00	00	00	04
5	7	3	5	2071/3	54	00	00	00	00	00	04
5	7	0	5	2059/4	0a	00	00	00	00	00	04
6	7	3	5	2066/0	2d	00	00	00	00	00	05
7	7	2	5	2066/0	2d	00	00	00	00	00	05
3	8	3	5	3060/4	e1	00	00	00	00	00	05
4	8	3	5	2059/4	0a	00	00	00	00	00	04
5	8	3	5	2059/8	0d	00	00	00	00	00	05
6	8	3	5	2063/5	19	00	00	00	00	00	05
3	10	3	6	2067/6	38	00	00	00	00	00	04
3	10	0	6	2063/9	1d	00	00	00	00	00	05
4	10	2	6	2067/6	38	00	00	00	00	00	04
3	11	3	6	2063/9	1d	00	00	00	00	00	05
3	12	0	6	2065/6	ef	00	00	00	00	00	05
4	12	0	6	01081	03	00	00	00	00	00	05
4	13	3	6	01081	03	00	00	00	00	00	05
2	15	1	6	2071/3	d4	00	00	00	00	00	21
7	15	2	6	2070/0	4b	00	00	00	00	00	21
4	4	1	6	3060/2	e7	00	00	00	00	00	21
5	4	1	6	01077	e5	00	00	00	00	00	21
6	4	2	6	01077	e5	00	00	00	00	00	21
1	5	1	6	2066/7	75	00	00	00	00	00	05
4	5	0	6	2260/0	6c	00	00	00	00	00	04
5	5	3	6	2260/1	5a	00	00	00	00	00	21
1	9	0	6	2064/9	a6	00	00	00	00	00	04
8	9	2	6	2059/5	e8	00	00	00	00	00	04
3	15	2	6	2060/9	15	00	00	00	00	00	21
4	5	3	7	2059/3	89	00	00	00	00	00	05
5	5	2	7	2059/3	89	00	00	00	00	00	05
7	5	0	7	3060/7	e3	00	00	00	00	00	05
1	6	3	7		70	00	00	00	00	00	04
2	6	2	7		70	00	00	00	00	00	04
7	7	0	7	01085	85	00	00	00	00	00	05
3	9	3	7	2063/2	17	00	00	00	00	00	05
5	10	3	7	01077	65	00	00	00	00	00	05
6	10	2	7	2063/0	77	00	00	00	00	00	05
7	10	1	7	2070/9	51	00	00	00	00	00	05
7	10	0	7	2071/8	58	00	00	00	00	00	04
3	11	0	7	2067/4	b6	00	00	00	00	00	04
7	11	0	7	2070/5	4f	00	00	00	00	00	05
4	12	3	7	2060/0	8f	00	00	00	00	00	05
6	12	0	7	2067/1	34	00	00	00	00	00	04
8	12	3	7	2068/0	3a	00	00	00	00	00	04
4	13	1	7	2060/2	10	00	00	00	00	00	04
5	13	0	7	2060/2	10	00	00	00	00	00	04
7	13	1	7	2065/0	27	00	00	00	00	00	05
1	14	3	7	2060/4	12	00	00	00	00	00	04
6	14	1	7	2059/1	87	00	00	00	00	00	05
1	16	1	7	2064/0	1e	00	00	00	00	00	21
2	16	1	7	3060/0	5f	00	00	00	00	00	21
6	16	2	7	2059/5	68	00	00	00	00	00	21
4	3	3	7	2060/6	93	00	00	00	00	00	21
7	3	1	7	2064/7	6e	00	00	00	00	00	21
2	4	3	7	2067/1	b4	00	00	00	00	00	21
3	4	2	7	2069/3	c6	00	00	00	00	00	21
4	5	3	7	2260/8	ea	00	00	00	00	00	04
4	5	2	7	2070/1	4c	00	00	00	00	00	21
4	5	0	7	2064/4	a2	00	00	00	00	00	04
5	5	3	7	2260/1	5a	00	00	00	00	00	21
7	5	1	7	2063/1	96	00	00	00	00	00	04
4	6	2	7	2064/4	a2	00	00	00	00	00	04
7	6	2	7	2063/1	96	00	00	00	00	00	04
1	7	3	7	2059/0	fc	00	00	00	00	00	04
2	7	0	8	2059/0	fc	00	00	00	00	00	04
3	7	1	8	2260/5	dd	00	00	00	00	00	05
5	7	0	8	2059/4	0a	00	00	00	00	00	04
1	8	3	8	2064/6	24	00	00	00	00	00	04
3	8	2	8	3060/4	e1	00	00	00	00	00	05
5	8	0	8	2064/6	a4	00	00	00	00	00	04
6	8	3	8	2063/5	19	00	00	00	00	00	05
4	9	0	8	2067/6	38	00	00	00	00	00	04
2	10	1	8	2065/9	6b	00	00	00	00	00	05
3	10	0	8	2063/9	1d	00	00	00	00	00	05
7	11	0	8	2059/2	08	00	00	00	00	00	04
3	12	0	8	2065/6	ef	00	00	00	00	00	05
2	15	1	8	2071/3	d4	00	00	00	00	00	21
3	15	2	8	2071/3	d4	00	00	00	00	00	21
6	15	3	8	2071/5	d6	00	00	00	00	00	04
2	3	3	8	2060/1	f3	00	00	00	00	00	21
3	3	2	8	2060/1	f3	00	00	00	00	00	21
1	5	0	8	2066/7	75	00	00	00	00	00	05
8	8	0	8	2059/5	e8	00	00	00	00	00	04
2	3	2	9	2260/0	ec	00	00	00	00	00	21
5	3	1	9	2068/5	bf	00	00	00	00	00	21
6	3	0	9	2068/5	bf	00	00	00	00	00	21
2	5	1	9	2063/6	9a	00	00	00	00	00	04
5	5	2	9	2059/3	89	00	00	00	00	00	05
7	5	1	9	2063/7	1b	00	00	00	00	00	05
2	6	0	9		70	00	00	00	00	00	04
5	6	3	9	2071/0	d2	00	00	00	00	00	04
2	7	2	9	2059/0	fc	00	00	00	00	00	04
4	8	0	9	2063/2	17	00	00	00	00	00	05
5	8	2	9	3060/2	67	00	00	00	00	00	05
6	8	0	9	2068/4	3e	00	00	00	00	00	04
5	10	2	9	2068/6	c0	00	00	00	00	00	04
6	10	2	9	2063/0	77	00	00	00	00	00	05
8	10	0	9	2070/9	51	00	00	00	00	00	05
2	11	0	9	2066/9	72	00	00	00	00	00	04
4	11	1	9	2060/0	8f	00	00	00	00	00	05
5	11	1	9	2060/3	91	00	00	00	00	00	05
5	11	1	9	2065/7	ac	00	00	00	00	00	04
7	11	2	9	2066/3	30	00	00	00	00	00	04
1	12	3	9	2059/6	8b	00	00	00	00	00	05
3	12	2	9	2067/4	b6	00	00	00	00	00	04
4	12	2	9	2260/5	5d	00	00	00	00	00	05
1	13	0	9	2070/2	cd	00	00	00	00	00	05
4	13	3	9	2060/2	10	00	00	00	00	00	04
5	13	2	9	2060/2	10	00	00	00	00	00	04
6	13	1	9	2069/2	c5	00	00	00	00	00	05
7	13	1	9	2065/0	27	00	00	00	00	00	05
1	14	1	9	2060/4	12	00	00	00	00	00	04
4	14	2	9	2065/2	a9	00	00	00	00	00	05
6	14	1	9	2067/5	37	00	00	00	00	00	21
6	14	3	9	2059/1	87	00	00	00	00	00	05
6	15	3	9	2070/0	4b	00	00	00	00	00	21
2	16	0	9	2064/0	1e	00	00	00	00	00	21
4	16	2	9	2071/6	57	00	00	00	00	00	21
5	16	3	9	2059/5	68	00	00	00	00	00	21
6	16	3	9	2068/2	bc	00	00	00	00	00	21
6	16	2	9	2059/5	68	00	00	00	00	00	21
7	16	2	9	2068/2	bc	00	00	00	00	00	21
4	3	1	9	2060/6	93	00	00	00	00	00	21
3	4	0	10	2069/3	c6	00	00	00	00	00	21
4	4	1	10	2260/8	ea	00	00	00	00	00	21
6	4	3	10	2069/4	47	00	00	00	00	00	21
7	4	1	10	2064/0	9e	00	00	00	00	00	21
4	5	2	10	2260/8	ea	00	00	00	00	00	21
4	5	2	10	2070/1	4c	00	00	00	00	00	21
5	5	1	10	2260/1	5a	00	00	00	00	00	21
6	5	2	10	01080	82	00	00	00	00	00	04
6	5	0	10	2260/1	5a	00	00	00	00	00	21
2	6	0	10	2064/5	23	00	00	00	00	00	05
4	6	2	10	2064/4	a2	00	00	00	00	00	04
3	7	0	10	2260/5	dd	00	00	00	00	00	05
1	8	2	10	2064/6	24	00	00	00	00	00	04
3	8	2	10	3060/4	e1	00	00	00	00	00	05
5	8	2	10	2059/8	0d	00	00	00	00	00	05
2	10	1	10	2065/9	6b	00	00	00	00	00	05
3	10	0	10	2063/9	1d	00	00	00	00	00	05
3	12	0	10	2065/6	ef	00	00	00	00	00	05
4	12	0	10	01081	03	00	00	00	00	00	05
6	16	3	10	2068/0	ba	00	00	00	00	00	21
4	4	1	10	3060/2	e7	00	00	00	00	00	21
5	4	1	10	01077	e5	00	00	00	00	00	21
3	5	3	10	2260/0	6c	00	00	00	00	00	04
5	5	3	10	01077	e5	00	00	00	00	00	21
1	9	1	10	2064/9	a6	00	00	00	00	00	04
2	10	0	10	2260/1	da	00	00	00	00	00	04
3	3	1	11	2066/1	2e	00	00	00	00	00	21
4	4	2	11	2066/1	2e	00	00	00	00	00	21
6	4	1	11	2065/1	28	00	00	00	00	00	21
7	4	0	11	2064/0	9e	00	00	00	00	00	21
2	5	3	11	2063/6	9a	00	00	00	00	00	04
3	5	3	11	2069/3	c6	00	00	00	00	00	21
4	5	3	11	2059/3	89	00	00	00	00	00	05
5	5	2	11	2059/3	89	00	00	00	00	00	05
6	5	3	11	2065/1	28	00	00	00	00	00	21
8	5	0	11	3060/7	e3	00	00	00	00	00	05
2	6	3	11	2064/5	23	00	00	00	00	00	05
5	6	1	11	2071/0	d2	00	00	00	00	00	04
5	7	0	11	2059/8	0d	00	00	00	00	00	05
5	8	2	11	2059/8	0d	00	00	00	00	00	05
7	8	0	11	2069/2	45	00	00	00	00	00	05
7	8	0	11	01085	85	00	00	00	00	00	05
3	9	1	11	2067/6	38	00	00	00	00	00	04
4	9	3	11	2064/6	a4	00	00	00	00	00	04
5	9	2	11	2064/6	a4	00	00	00	00	00	04
6	9	0	11	2063/0	77	00	00	00	00	00	05
6	9	2	11	2068/4	3e	00	00	00	00	00	04
5	10	2	11	01077	65	00	00	00	00	00	05
5	10	0	11	2068/6	c0	00	00	00	00	00	04
6	10	1	11	2066/3	30	00	00	00	00	00	04
7	10	0	11	2066/3	30	00	00	00	00	00	04
6	11	0	11	2065/7	ac	00	00	00	00	00	04
7	11	2	11	2071/8	58	00	00	00	00	00	04
7	11	1	11	2070/5	4f	00	00	00	00	00	05
1	12	2	11	2059/6	8b	00	00	00	00	00	05
3	12	0	11	2065/6	ef	00	00	00	00	00	05
5	12	2	11	2060/3	91	00	00	00	00	00	05
9	12	2	11	2068/0	3a	00	00	00	00	00	04
3	13	0	11	2066/3	b0	00	00	00	00	00	04
5	13	0	11	2059/8	8d	00	00	00	00	00	05
7	13	0	11	2065/0	27	00	00	00	00	00	05
1	14	3	11	2060/4	12	00	00	00	00	00	04
3	14	3	11	2065/2	a9	00	00	00	00	00	05
4	14	0	11	2065/2	a9	00	00	00	00	00	05
6	14	0	11	2067/5	37	00	00	00	00	00	21
6	14	1	11	2070/0	4b	00	00	00	00	00	21
4	15	0	11	2071/6	57	00	00	00	00	00	21
5	15	1	11	2060/9	95	00	00	00	00	00	21
5	15	2	11	2067/0	b3	00	00	00	00	00	21
5	16	3	11	2059/5	68	00	00	00	00	00	21
6	16	2	11	2059/5	68	00	00	00	00	00	21
2	2	3	12	2060/1	f3	00	00	00	00	00	21
3	2	0	12	2060/1	f3	00	00	00	00	00	21
4	3	0	12	2060/6	93	00	00	00	00	00	21
7	3	1	12	2064/7	6e	00	00	00	00	00	21
6	4	2	12	2069/4	47	00	00	00	00	00	21
3	5	3	12	2069/3	c6	00	00	00	00	00	21
4	5	1	12	2070/1	4c	00	00	00	00	00	21
5	5	1	12	2260/1	5a	00	00	00	00	00	21
6	5	0	12	01080	82	00	00	00	00	00	04
6	5	0	12	2260/1	5a	00	00	00	00	00	21
7	5	1	12	2063/1	96	00	00	00	00	00	04
4	6	2	12	2064/4	a2	00	00	00	00	00	04
7	6	3	12	2063/1	96	00	00	00	00	00	04
3	8	2	12	3060/4	e1	00	00	00	00	00	05
5	8	0	12	2059/4	0a	00	00	00	00	00	04
2	10	3	12	2065/9	6b	00	00	00	00	00	05
4	12	0	12	01081	03	00	00	00	00	00	05
6	15	2	12	2071/5	d6	00	00	00	00	00	21
6	16	0	12	2068/0	ba	00	00	00	00	00	21
6	3	0	12	2068/5	bf	00	00	00	00	00	21
3	5	1	12	2260/0	6c	00	00	00	00	00	04
1	6	3	12	2066/7	75	00	00	00	00	00	05
8	9	3	12	2059/5	e8	00	00	00	00	00	04
3	12	1	13	2260/5	5d	00	00	00	00	00	05
4	12	0	13	2260/5	5d	00	00	00	00	00	05
1	13	0	13	2070/2	cd	00	00	00	00	00	05
3	14	1	13	2065/2	a9	00	00	00	00	00	05
1	2	1	13	2260/0	ec	00	00	00	00	00	21
1	3	3	13	2260/0	ec	00	00	00	00	00	21
2	3	2	13	2260/0	ec	00	00	00	00	00	21
3	3	1	13	2060/6	93	00	00	00	00	00	21
4	3	2	13	2060/6	93	00	00	00	00	00	21
6	4	0	13	2069/4	47	00	00	00	00	00	21
7	4	3	13	2064/0	9e	00	00	00	00	00	21
2	5	0	13	2063/6	9a	00	00	00	00	00	04
7	5	1	13	2063/7	1b	00	00	00	00	00	05
2	6	3	13		70	00	00	00	00	00	04
2	6	0	13	2064/5	23	00	00	00	00	00	05
5	6	0	13	2071/0	d2	00	00	00	00	00	04
5	6	0	13	2071/1	7a	00	00	00	00	00	04
5	7	0	13	3060/2	67	00	00	00	00	00	05
5	7	0	13	2059/8	0d	00	00	00	00	00	05
5	7	2	13	2071/1	7a	00	00	00	00	00	04
6	7	2	13	2071/3	54	00	00	00	00	00	04
2	8	3	13	2063/8	9c	00	00	00	00	00	04
3	8	0	13	2063/8	9c	00	00	00	00	00	04
7	8	2	13	01085	85	00	00	00	00	00	05
3	9	1	13	2067/6	38	00	00	00	00	00	04
4	9	2	13	2063/2	17	00	00	00	00	00	05
4	9	0	13	2067/6	38	00	00	00	00	00	04
4	9	1	13	2064/6	a4	00	00	00	00	00	04
5	9	1	13	2068/4	3e	00	00	00	00	00	04
8	9	0	13	2070/9	51	00	00	00	00	00	05
2	10	2	13	2065/9	6b	00	00	00	00	00	05
5	10	2	13	2068/6	c0	00	00	00	00	00	04
7	10	3	13	2070/9	51	00	00	00	00	00	05
2	11	3	13	2066/9	72	00	00	00	00	00	04
8	11	1	13	2068/0	3a	00	00	00	00	00	04
2	12	1	13	2065/6	ef	00	00	00	00	00	05
3	12	0	13	2067/4	b6	00	00	00	00	00	04
4	12	1	13	01081	03	00	00	00	00	00	05
5	12	2	13	2060/3	91	00	00	00	00	00	05
5	12	3	13	2067/1	34	00	00	00	00	00	04
5	12	1	13	2063/5	99	00	00	00	00	00	05
6	12	2	13	2067/1	34	00	00	00	00	00	04
1	14	2	13	2060/4	12	00	00	00	00	00	04
3	14	2	13	2066/3	b0	00	00	00	00	00	04
6	14	1	13	2059/1	87	00	00	00	00	00	05
5	15	2	13	2067/0	b3	00	00	00	00	00	21
1	16	1	13	2064/0	1e	00	00	00	00	00	21
2	16	0	13	3060/0	5f	00	00	00	00	00	21
1	17	3	14	3060/0	5f	00	00	00	00	00	21
5	3	1	14	2068/5	bf	00	00	00	00	00	21
3	4	1	14	2069/3	c6	00	00	00	00	00	21
7	4	2	14	2064/7	6e	00	00	00	00	00	21
3	5	1	14	2260/0	6c	00	00	00	00	00	04
6	5	2	14	01080	82	00	00	00	00	00	04
6	5	0	14	2260/1	5a	00	00	00	00	00	21
4	6	2	14	2064/4	a2	00	00	00	00	00	04
4	8	3	14	2059/4	0a	00	00	00	00	00	04
6	15	0	14	2071/5	d6	00	00	00	00	00	21
1	5	1	14	2066/7	75	00	00	00	00	00	05
5	5	3	14	01077	e5	00	00	00	00	00	21
8	5	0	14	3060/7	e3	00	00	00	00	00	05
5	11	1	15	2060/0	8f	00	00	00	00	00	05
1	12	0	15	2070/2	cd	00	00	00	00	00	05
3	12	3	15	2260/5	5d	00	00	00	00	00	05
4	12	2	15	2260/5	5d	00	00	00	00	00	05
3	14	2	15	2060/9	15	00	00	00	00	00	21
3	14	3	15	2065/2	a9	00	00	00	00	00	05
6	14	3	15	2069/2	c5	00	00	00	00	00	05
7	15	1	15		7f	00	00	00	00	00	21
8	15	0	15		7f	00	00	00	00	00	21
2	16	0	15	2064/0	1e	00	00	00	00	00	21
7	1	0	15	2066/2	af	00	00	00	00	00	21
3	3	3	15	2060/6	93	00	00	00	00	00	21
7	4	2	15	2064/0	9e	00	00	00	00	00	21
4	5	3	15	2059/3	89	00	00	00	00	00	05
4	5	3	15	2070/1	4c	00	00	00	00	00	21
7	5	1	15	2063/1	96	00	00	00	00	00	04
6	6	0	15	2071/3	54	00	00	00	00	00	04
6	6	1	15	2066/0	2d	00	00	00	00	00	05
1	7	1	15	2064/6	24	00	00	00	00	00	04
4	7	1	15	3060/2	67	00	00	00	00	00	05
6	7	1	15	2070/4	ce	00	00	00	00	00	04
2	8	1	15	2063/8	9c	00	00	00	00	00	04
3	8	3	15	01085	05	00	00	00	00	00	05
4	8	0	15	2063/2	17	00	00	00	00	00	05
6	8	3	15	2063/5	19	00	00	00	00	00	05
7	8	0	15	01085	85	00	00	00	00	00	05
4	9	1	15	01077	65	00	00	00	00	00	05
4	9	3	15	2063/2	17	00	00	00	00	00	05
4	9	1	15	2064/6	a4	00	00	00	00	00	04
5	9	0	15	2064/6	a4	00	00	00	00	00	04
6	9	1	15	2063/0	77	00	00	00	00	00	05
6	9	0	15	2068/4	3e	00	00	00	00	00	04
1	10	1	15	2065/3	2a	00	00	00	00	00	04
2	10	0	15	2065/3	2a	00	00	00	00	00	04
5	10	1	15	2068/6	c0	00	00	00	00	00	04
6	10	1	15	2059/2	08	00	00	00	00	00	04
7	10	0	15	2066/3	30	00	00	00	00	00	04
1	11	3	15	2059/6	8b	00	00	00	00	00	05
1	11	3	15	2065/3	2a	00	00	00	00	00	04
2	11	1	15	2066/9	72	00	00	00	00	00	04
2	11	1	15	2063/9	1d	00	00	00	00	00	05
5	11	0	15	2060/3	91	00	00	00	00	00	05
6	11	1	15	2065/7	ac	00	00	00	00	00	04
7	11	3	15	2070/5	4f	00	00	00	00	00	05
2	12	1	15	2065/6	ef	00	00	00	00	00	05
3	12	3	15	2067/4	b6	00	00	00	00	00	04
5	12	0	15	2063/5	99	00	00	00	00	00	05
5	13	2	15	2059/8	8d	00	00	00	00	00	05
5	13	2	15	2060/2	10	00	00	00	00	00	04
7	13	0	16	2065/0	27	00	00	00	00	00	05
6	14	2	16	2067/5	37	00	00	00	00	00	21
7	14	0	16	2059/1	87	00	00	00	00	00	05
4	15	2	16	2071/6	57	00	00	00	00	00	21
5	15	2	16	2067/0	b3	00	00	00	00	00	21
6	15	3	16	2070/0	4b	00	00	00	00	00	21
6	15	1	16	2059/5	68	00	00	00	00	00	21
6	16	2	16	2059/5	68	00	00	00	00	00	21
2	1	1	16	2060/1	f3	00	00	00	00	00	21
3	2	2	16	2060/1	f3	00	00	00	00	00	21
7	4	2	16	2064/7	6e	00	00	00	00	00	21
3	5	0	16	2260/0	6c	00	00	00	00	00	04
1	9	1	16	2064/9	a6	00	00	00	00	00	04
6	15	3	16	2071/5	d6	00	00	00	00	00	21
6	16	0	16	2068/0	ba	00	00	00	00	00	21
6	17	2	16	2068/0	ba	00	00	00	00	00	21
5	5	1	17	01077	e5	00	00	00	00	00	21
5	5	2	17	3060/2	e7	00	00	00	00	00	21
8	5	2	17	3060/7	e3	00	00	00	00	00	05
1	11	3	17	2260/1	da	00	00	00	00	00	04
