modulex	moduley	c	timestamp	kilobot_sn	data0	data1	data2	data3	data4	data5	data6
7	13	2	1	2070/1	4c	02	00	00	00	00	00
3	14	1	1	2067/8	6d	02	00	00	00	00	00
7	15	2	1	2063/0	77	02	00	00	00	00	00
2	16	3	1	3060/4	61	00	00	00	00	00	00
3	16	0	1	2067/1	34	04	00	00	00	00	00
3	17	0	1	3060/3	60	02	00	00	00	00	00
2	2	3	1	2069/0	43	01	00	00	00	00	00
3	2	2	1	2071/3	54	00	00	00	00	00	00
5	2	1	1	2067/7	66	00	00	00	00	00	00
6	2	0	1	2068/3	3d	01	00	00	00	00	00
7	2	0	1	2066/9	72	00	00	00	00	00	00
3	3	2	1	3060/6	62	01	00	00	00	00	00
2	4	0	1	2059/6	0b	02	00	00	00	00	00
3	4	1	1	2068/5	3f	01	00	00	00	00	00
5	4	2	1	2066/3	30	03	00	00	00	00	00
7	4	2	1	2060/7	14	00	00	00	00	00	00
3	5	3	1	2067/6	38	02	00	00	00	00	00
6	5	2	1	2069/9	79	03	00	00	00	00	00
4	7	3	1	2059/5	68	01	00	00	00	00	00
6	10	3	1	2060/4	12	01	00	00	00	00	00
3	12	3	1	2070/5	4f	01	00	00	00	00	00
5	12	0	1	2065/5	2b	01	00	00	00	00	00
7	12	2	1	2071/8	58	00	00	00	00	00	00
8	12	2	1	2071/2	53	04	00	00	00	00	00
4	13	0	1	2063/8	1c	02	00	00	00	00	00
2	14	3	1	3060/1	76	00	00	00	00	00	00
4	14	2	1	2069/2	45	04	00	00	00	00	00
5	14	2	1	2059/4	0a	01	00	00	00	00	00
6	14	0	1	2064/3	21	01	00	00	00	00	00
7	14	1	1	2065/7	2c	02	00	00	00	00	00
2	15	2	1	2067/3	ff	02	00	00	00	00	00
3	15	2	2	2063/6	1a	00	00	00	00	00	00
5	15	0	2	2067/3	7f	02	00	00	00	00	00
6	17	0	2	3060/7	63	01	00	00	00	00	00
4	2	2	2	2067/9	39	01	00	00	00	00	00
6	4	2	2	2063/4	18	01	00	00	00	00	00
4	5	0	2	2059/9	0e	00	00	00	00	00	00
6	7	1	2	2067/2	35	04	00	00	00	00	00
5	8	1	2	2060/9	15	01	00	00	00	00	00
3	10	0	2	2063/9	1d	03	00	00	00	00	00
5	10	2	2	2070/4	4e	04	00	00	00	00	00
7	10	0	2	2064/6	24	03	00	00	00	00	00
2	11	3	2	2071/1	7a	00	00	00	00	00	00
3	11	2	2	2068/4	3e	02	00	00	00	00	00
4	11	0	2	2064/5	23	00	01	01	00	00	00
4	16	0	2	2066/1	2e	02	01	01	00	00	00
5	17	3	2	2067/0	33	03	01	01	00	00	00
2	3	3	2	2059/2	08	02	01	01	00	00	00
4	4	0	2	2064/8	25	03	01	01	00	00	00
7	5	3	2	2063/7	1b	02	01	01	00	00	00
3	6	2	2	2260/3	5b	04	01	01	00	00	00
6	6	0	2	2065/9	6b	00	01	01	00	00	00
6	7	1	2	2067/3	ff	00	01	01	00	00	00
7	7	2	2	2067/3	ff	00	01	01	00	00	00
6	8	2	3	2066/8	32	01	01	01	00	00	00
2	9	2	3	2070/3	71	04	01	01	00	00	00
3	9	0	3	2060/5	78	04	01	01	00	00	00
4	9	3	3	2064/7	6e	00	01	01	00	00	00
6	9	0	3	2064/1	1f	00	01	01	00	00	00
5	11	2	3	2069/3	46	00	01	01	00	00	00
6	11	1	3	2060/6	13	01	01	01	00	00	00
6	11	2	3	2069/8	4a	02	01	01	00	00	00
4	12	2	3	2069/1	44	03	01	01	00	00	00
5	13	0	3	2064/2	20	03	01	01	00	00	00
6	13	2	3	2071/7	7b	00	01	01	00	00	00
7	15	2	3	2063/0	77	02	01	01	00	00	00
8	16	2	3	2064/4	22	00	01	01	00	00	00
2	2	2	3	2069/0	43	01	01	01	00	00	00
3	2	0	3	2071/3	54	00	01	01	00	00	00
5	2	2	3	2067/7	66	00	01	01	00	00	00
3	3	0	3	3060/6	62	01	01	01	00	00	00
2	4	2	3	2059/6	0b	02	01	01	00	00	00
5	4	2	3	2066/3	30	03	01	01	00	00	00
6	5	2	3	2069/9	79	03	01	01	00	00	00
4	6	2	3	2060/3	11	03	01	01	00	00	00
6	6	3	3	2260/5	5d	00	01	01	00	00	00
7	6	2	3	2260/5	5d	00	01	01	00	00	00
3	8	3	3	2068/0	3a	04	01	01	00	00	00
4	10	0	3	2068/9	42	04	01	01	00	00	00
6	10	0	3	2060/4	12	01	01	01	00	00	00
3	12	2	3	2070/5	4f	01	01	01	00	00	00
7	14	0	3	2065/7	2c	02	01	01	00	00	00
4	17	2	3	2066/0	2d	03	01	01	00	00	00
6	17	2	3	3060/7	63	01	01	01	00	00	00
7	17	0	3	2260/7	74	01	01	01	00	00	00
4	3	0	4	2064/9	26	03	01	01	00	00	00
5	3	1	4	2063/1	16	00	01	01	00	00	00
6	3	0	4	2063/1	16	00	01	01	00	00	00
5	4	3	4	2063/4	18	01	01	01	00	00	00
6	4	0	4	2063/4	18	01	01	01	00	00	00
3	5	1	4	2067/6	38	02	01	01	00	00	00
5	5	0	4	2065/0	27	02	01	01	00	00	00
5	6	2	4	2066/6	31	03	01	01	00	00	00
4	7	1	4		70	00	01	01	00	00	00
6	7	0	4	2067/2	35	04	01	01	00	00	00
7	8	2	4	2065/1	28	00	01	01	00	00	00
5	9	0	4	2069/5	48	04	01	01	00	00	00
3	10	2	4	2063/9	1d	03	01	01	00	00	00
7	10	0	4	2064/6	24	03	01	01	00	00	00
8	12	0	4	2071/2	53	04	01	01	00	00	00
4	14	1	4	2059/4	0a	01	01	01	00	00	00
5	14	2	4	2059/4	0a	01	01	01	00	00	00
6	14	0	4	2064/3	21	01	01	01	00	00	00
5	15	3	4	2067/5	37	01	01	01	00	00	00
4	16	1	4	2071/9	59	03	01	01	00	00	00
4	16	2	4	2066/1	2e	02	01	01	00	00	00
5	16	2	4	2071/9	59	03	01	01	00	00	00
6	16	0	4	2070/2	4d	02	01	01	00	00	00
5	17	2	4	2067/0	33	03	01	01	00	00	00
7	2	0	4	01079	01	00	01	01	00	00	00
2	5	0	4	2068/1	3b	02	01	01	00	00	00
7	5	2	4	2063/7	1b	02	01	01	00	00	00
2	6	0	4	2260/8	6a	03	01	01	00	00	00
6	6	2	4	2065/9	6b	00	01	01	00	00	00
7	7	0	4	2067/3	ff	00	01	01	00	00	00
6	8	2	4	2066/8	32	01	01	01	00	00	00
2	9	1	4	2060/5	78	04	01	01	00	00	00
2	9	0	4	2070/3	71	04	01	01	00	00	00
3	9	2	4	2060/5	78	04	01	01	00	00	00
4	9	2	4	2064/7	6e	00	01	01	00	00	00
6	9	2	4	2064/1	1f	00	01	01	00	00	00
7	9	0	4	2059/7	0c	01	01	01	00	00	00
2	11	0	4	2071/1	7a	00	01	01	00	00	00
5	11	1	4	2069/3	46	00	01	01	00	00	00
2	12	0	5	2066/2	2f	01	01	01	00	00	00
6	12	2	5	2071/6	57	04	01	01	00	00	00
2	13	0	5	3060/2	67	04	01	01	00	00	00
5	13	0	5	2064/2	20	03	01	01	00	00	00
4	15	2	5	2067/3	ff	03	01	01	00	00	00
7	15	3	5	2063/0	77	02	01	01	00	00	00
1	16	1	5	3060/4	61	00	01	01	00	00	00
2	16	0	5	3060/4	61	00	01	01	00	00	00
2	16	3	5	2067/1	34	04	01	01	00	00	00
3	16	0	5	2067/1	34	04	01	01	00	00	00
2	17	3	5	3060/3	60	02	01	01	00	00	00
3	17	2	5	3060/3	60	02	01	01	00	00	00
1	2	3	5	2069/0	43	01	01	01	00	00	00
2	2	0	5	2069/0	43	01	01	01	00	00	00
4	2	1	5	2067/7	66	00	01	01	00	00	00
5	2	0	5	2067/7	66	00	01	01	00	00	00
4	3	1	5	3060/0	5f	02	01	01	00	00	00
2	4	0	5	2059/6	0b	02	01	01	00	00	00
3	4	2	5	2068/5	3f	01	01	01	00	00	00
5	4	0	5	2066/3	30	03	01	01	00	00	00
5	5	3	5	2069/9	79	03	01	01	00	00	00
6	5	2	5	2069/9	79	03	01	01	00	00	00
3	6	3	5	2060/3	11	03	01	01	00	00	00
7	6	0	5	2260/5	5d	00	01	01	00	00	00
3	7	1	5	2059/5	68	01	01	01	00	00	00
4	7	0	5	2059/5	68	01	01	01	00	00	00
3	8	2	5	2068/0	3a	04	01	01	00	00	00
3	9	2	5	2060/5	78	04	01	01	00	00	00
1	10	3	5	01083	04	03	01	01	00	00	00
3	10	3	5	2068/9	42	04	01	01	00	00	00
5	12	2	5	2065/5	2b	01	01	01	00	00	00
6	12	1	5	2071/8	58	00	01	01	00	00	00
7	12	0	5	2071/8	58	00	01	01	00	00	00
4	13	2	5	2063/8	1c	02	01	01	00	00	00
3	14	3	5	2069/2	45	04	01	01	00	00	00
7	14	2	5	2065/7	2c	02	01	01	00	00	00
2	15	0	5	2067/3	ff	02	01	01	00	00	00
4	2	3	5	2067/9	39	01	01	01	00	00	00
7	2	0	6	2066/9	72	00	01	01	00	00	00
5	3	1	6	2063/1	16	00	01	01	00	00	00
4	5	3	6	2065/0	27	02	01	01	00	00	00
4	5	2	6	2059/9	0e	00	01	01	00	00	00
4	6	3	6	2066/6	31	03	01	01	00	00	00
4	7	1	6		70	00	01	01	00	00	00
5	7	2	6		70	00	01	01	00	00	00
4	8	3	6	2060/9	15	01	01	01	00	00	00
5	8	2	6	2060/9	15	01	01	01	00	00	00
3	10	0	6	2063/9	1d	03	01	01	00	00	00
4	10	1	6	2070/4	4e	04	01	01	00	00	00
5	10	1	6	2060/4	12	01	01	01	00	00	00
2	11	1	6	2068/4	3e	02	01	01	00	00	00
3	11	1	6	2064/5	23	00	01	01	00	00	00
8	12	2	6	2071/2	53	04	01	01	00	00	00
4	14	3	6	2059/4	0a	01	01	01	00	00	00
5	14	1	6	2064/3	21	01	01	01	00	00	00
6	14	0	6	2064/3	21	01	01	01	00	00	00
3	15	0	6	2063/6	1a	00	01	01	00	00	00
3	16	3	6	2066/1	2e	02	01	01	00	00	00
4	16	0	6	2066/1	2e	02	01	01	00	00	00
1	17	1	6	2069/6	69	00	01	01	00	00	00
7	3	2	6	01079	01	00	01	01	00	00	00
1	5	3	6	2068/1	3b	02	01	01	00	00	00
2	6	0	6	2260/8	6a	03	01	01	00	00	00
2	6	1	6	2260/3	5b	04	01	01	00	00	00
3	7	2	6	2059/8	0d	03	01	01	00	00	00
3	8	1	6	2067/4	36	00	01	01	00	00	00
4	8	2	6	2067/4	36	00	01	01	00	00	00
2	9	2	6	2070/3	71	04	01	01	00	00	00
4	9	1	6	2069/5	48	04	01	01	00	00	00
2	11	1	6	2071/1	7a	00	01	01	00	00	00
5	11	0	6	2069/3	46	00	01	01	00	00	00
1	12	3	6	2066/2	2f	01	01	01	00	00	00
5	12	1	6	2071/6	57	04	01	01	00	00	00
5	13	0	6	2064/2	20	03	01	01	00	00	00
3	14	1	6	2067/3	ff	03	01	01	00	00	00
4	15	2	7	2067/3	ff	03	01	01	00	00	00
1	16	1	7	3060/4	61	00	01	01	00	00	00
2	16	0	7	3060/4	61	00	01	01	00	00	00
5	16	3	7	2070/2	4d	02	01	01	00	00	00
8	16	0	7	2064/4	22	00	01	01	00	00	00
8	17	2	7	2064/4	22	00	01	01	00	00	00
2	2	2	7	2069/0	43	01	01	01	00	00	00
3	2	1	7	2071/3	54	00	01	01	00	00	00
4	2	1	7	2067/7	66	00	01	01	00	00	00
5	2	2	7	2067/7	66	00	01	01	00	00	00
4	3	0	7	3060/0	5f	02	01	01	00	00	00
1	4	1	7	2059/6	0b	02	01	01	00	00	00
2	4	1	7	2068/5	3f	01	01	01	00	00	00
3	4	0	7	2068/5	3f	01	01	01	00	00	00
3	8	0	7	2068/0	3a	04	01	01	00	00	00
1	10	3	7	01083	04	03	01	01	00	00	00
4	11	1	7	2065/5	2b	01	01	01	00	00	00
5	11	1	7	2069/8	4a	02	01	01	00	00	00
4	12	3	7	2065/5	2b	01	01	01	00	00	00
3	13	3	7	2063/8	1c	02	01	01	00	00	00
4	13	2	7	2063/8	1c	02	01	01	00	00	00
1	14	3	7	3060/1	76	00	01	01	00	00	00
6	14	1	7	2065/7	2c	02	01	01	00	00	00
4	17	3	7	2066/0	2d	03	01	01	00	00	00
6	2	1	7	2066/9	72	00	01	01	00	00	00
4	3	2	7	2064/9	26	03	01	01	00	00	00
6	3	2	7	2066/9	72	00	01	01	00	00	00
3	5	1	7	2059/9	0e	00	01	01	00	00	00
4	5	1	7	2065/0	27	02	01	01	00	00	00
4	8	1	8	2060/9	15	01	01	01	00	00	00
5	8	0	8	2060/9	15	01	01	01	00	00	00
6	8	1	8	2065/1	28	00	01	01	00	00	00
7	8	0	8	2065/1	28	00	01	01	00	00	00
3	11	2	8	2063/9	1d	03	01	01	00	00	00
3	12	3	8	2064/5	23	00	01	01	00	00	00
2	13	1	8	2070/9	51	01	01	01	00	00	00
3	16	1	8	2066/1	2e	02	01	01	00	00	00
4	16	3	8	2067/3	7f	02	01	01	00	00	00
4	16	3	8	2071/9	59	03	01	01	00	00	00
4	17	1	8	2067/0	33	03	01	01	00	00	00
4	18	3	8	2067/0	33	03	01	01	00	00	00
1	5	1	8	2068/1	3b	02	01	01	00	00	00
1	7	2	8	2067/3	ff	00	01	01	00	00	00
2	7	1	8	2059/8	0d	03	01	01	00	00	00
6	7	2	8	2067/3	ff	00	01	01	00	00	00
6	8	0	8	2066/8	32	01	01	01	00	00	00
4	9	0	8	2069/5	48	04	01	01	00	00	00
4	9	3	8	2064/7	6e	00	01	01	00	00	00
5	9	3	8	2064/1	1f	00	01	01	00	00	00
1	12	1	8	2066/2	2f	01	01	01	00	00	00
5	12	3	8	2071/6	57	04	01	01	00	00	00
4	13	3	8	2064/2	20	03	01	01	00	00	00
5	13	0	8	2064/2	20	03	01	01	00	00	00
7	13	2	8	2070/1	4c	02	01	01	00	00	00
2	16	2	8	2067/1	34	04	01	01	00	00	00
5	16	3	8	2070/2	4d	02	02	01	37	00	00
1	17	0	8	2069/6	69	00	01	01	00	00	00
3	2	0	9	2071/3	54	00	01	01	00	00	00
5	2	3	9	2068/3	3d	01	01	01	00	00	00
3	3	3	9	2071/3	54	00	01	01	00	00	00
4	3	1	9	3060/0	5f	02	01	01	00	00	00
2	4	0	9	2059/6	0b	02	01	01	00	00	00
2	4	3	9	3060/6	62	01	01	01	00	00	00
3	4	3	9	2064/8	25	03	01	01	00	00	00
6	4	3	9	2060/7	14	00	01	01	00	00	00
3	5	1	9	2060/3	11	03	01	01	00	00	00
5	5	0	9	2069/9	79	03	01	01	00	00	00
2	6	1	9	2260/3	5b	04	01	01	00	00	00
6	6	0	9	2260/5	5d	00	01	01	00	00	00
1	10	3	9	01083	04	03	01	01	00	00	00
3	10	3	9	2068/9	42	04	01	01	00	00	00
4	12	2	9	2069/1	44	03	01	01	00	00	00
6	12	3	9	2071/8	58	00	01	01	00	00	00
3	13	3	9	2063/8	1c	02	01	01	00	00	00
5	13	1	9	2071/7	7b	00	01	01	00	00	00
1	14	0	9	3060/1	76	00	01	01	00	00	00
3	14	3	9	2069/2	45	04	01	01	00	00	00
6	14	0	9	2065/7	2c	02	01	01	00	00	00
1	15	3	9	2067/3	ff	02	01	01	00	00	00
5	16	0	9	3060/7	63	01	01	01	00	00	00
2	17	1	9	3060/3	60	02	01	01	00	00	00
4	17	3	9	2066/0	2d	03	01	01	00	00	00
4	2	3	9	2067/9	39	01	01	01	00	00	00
6	2	0	9	2066/9	72	00	01	01	00	00	00
5	3	3	9	2063/1	16	00	01	01	00	00	00
3	5	0	9	2067/6	38	02	01	01	00	00	00
3	5	1	9	2059/9	0e	00	01	01	00	00	00
4	5	3	9	2065/0	27	02	01	01	00	00	00
6	8	2	10	2067/2	35	04	01	01	00	00	00
6	8	0	10	2065/1	28	00	01	01	00	00	00
6	9	1	10	2064/6	24	03	01	01	00	00	00
3	10	1	10	2063/9	1d	03	01	01	00	00	00
4	10	3	10	2070/4	4e	04	01	01	00	00	00
5	10	3	10	2060/4	12	01	01	01	00	00	00
7	10	2	10	2064/6	24	03	01	01	00	00	00
7	11	1	10	2071/2	53	04	01	01	00	00	00
3	12	2	10	2070/5	4f	01	01	01	00	00	00
7	12	3	10	2071/2	53	04	01	01	00	00	00
5	14	2	10	2064/3	21	01	01	01	00	00	00
2	15	3	10	2063/6	1a	00	01	01	00	00	00
3	15	2	10	2063/6	1a	00	01	01	00	00	00
5	15	3	10	2067/5	37	01	01	01	00	00	00
3	16	3	10	2066/1	2e	02	01	01	00	00	00
4	16	2	10	2071/9	59	03	01	01	00	00	00
1	17	3	10	2069/6	69	00	01	01	00	00	00
7	2	0	10	01079	01	00	01	01	00	00	00
1	3	0	10	2059/2	08	02	01	01	00	00	00
6	4	1	10	2063/7	1b	02	01	01	00	00	00
1	5	3	10	2068/1	3b	02	01	01	00	00	00
1	6	1	10	2260/8	6a	03	01	01	00	00	00
2	7	3	10	2059/8	0d	03	01	01	00	00	00
6	7	0	10	2067/3	ff	00	01	01	00	00	00
3	8	0	10	2067/4	36	00	01	01	00	00	00
6	8	0	10	2066/8	32	01	01	01	00	00	00
2	9	0	10	2070/3	71	04	01	01	00	00	00
4	9	2	10	2069/5	48	04	01	01	00	00	00
4	9	2	10	2064/7	6e	00	01	01	00	00	00
6	9	1	10	2059/7	0c	01	01	01	00	00	00
4	11	1	10	2069/3	46	00	01	01	00	00	00
1	12	0	10	2066/2	2f	01	01	01	00	00	00
4	13	3	10	2064/2	20	03	01	01	00	00	00
3	14	3	10	2067/3	ff	03	01	01	00	00	00
4	14	2	10	2067/3	ff	03	01	01	00	00	00
7	14	2	10	2063/0	77	02	01	01	00	00	00
1	16	1	10	2067/1	34	04	01	01	00	00	00
2	16	2	10	2067/1	34	04	01	01	00	00	00
2	17	2	10	3060/4	61	00	01	01	00	00	00
4	2	3	11	2067/7	66	00	01	01	00	00	00
3	3	2	11	2071/3	54	00	01	01	00	00	00
2	4	1	11	2068/5	3f	01	01	01	00	00	00
3	4	2	11	2064/8	25	03	01	01	00	00	00
1	5	3	11	2059/6	0b	02	01	01	00	00	00
3	5	1	11	2060/3	11	03	01	01	00	00	00
1	7	2	11	2067/3	ff	00	01	01	00	00	00
3	7	2	11	2059/5	68	01	01	01	00	00	00
1	8	0	11	2260/9	5e	02	01	01	00	00	00
2	9	1	11	2060/5	78	04	02	01	2a	00	00
3	9	1	11	2068/9	42	04	01	01	00	00	00
1	10	3	11	01083	04	03	01	01	00	00	00
5	12	3	11	2069/8	4a	02	01	01	00	00	00
6	12	2	11	2071/8	58	00	01	01	00	00	00
3	13	3	11	2063/8	1c	02	01	01	00	00	00
3	14	0	11	2069/2	45	04	01	01	00	00	00
5	14	3	11	2071/7	7b	00	01	01	00	00	00
1	15	0	11	2067/3	ff	02	01	01	00	00	00
4	16	1	11	2066/0	2d	03	01	01	00	00	00
5	16	0	11	3060/7	63	01	01	01	00	00	00
2	17	0	11	3060/3	60	02	01	01	00	00	00
4	17	3	11	2066/0	2d	03	01	01	00	00	00
5	17	2	11	3060/7	63	01	01	01	00	00	00
6	18	3	11	2260/7	74	01	01	01	00	00	00
3	2	1	11	2064/9	26	03	01	01	00	00	00
5	3	3	11	2066/9	72	00	01	01	00	00	00
3	5	0	11	2059/9	0e	00	01	01	00	00	00
4	5	0	11	2065/0	27	02	01	01	00	00	00
4	8	1	11	2060/9	15	01	01	01	00	00	00
6	8	3	11	2065/1	28	00	01	01	00	00	00
3	11	3	11	2063/9	1d	03	01	01	00	00	00
2	12	3	12	2070/5	4f	01	01	01	00	00	00
1	14	0	12	3060/1	76	00	01	01	00	00	00
5	14	2	12	2064/3	21	01	01	01	00	00	00
2	15	3	12	2063/6	1a	00	01	01	00	00	00
4	16	3	12	2067/3	7f	02	01	01	00	00	00
5	16	2	12	2070/2	4d	02	02	01	37	00	00
4	2	0	12	2064/9	26	03	01	01	00	00	00
1	3	2	12	2059/2	08	02	01	01	00	00	00
6	4	0	12	2063/7	1b	02	01	01	00	00	00
1	6	1	12	2260/8	6a	03	01	01	00	00	00
4	6	2	12	2066/6	31	03	01	01	00	00	00
1	9	1	12	2070/3	71	04	01	01	00	00	00
5	9	1	12	2064/1	1f	00	01	01	00	00	00
6	9	3	12	2059/7	0c	01	01	01	00	00	00
2	12	3	12	2071/1	7a	00	01	01	00	00	00
5	12	3	12	2069/8	4a	02	01	01	00	00	00
6	13	2	12	2070/1	4c	02	01	01	00	00	00
1	16	1	12	2067/1	34	04	01	01	00	00	00
0	17	3	12	2069/6	69	00	01	01	00	00	00
2	17	2	12	3060/4	61	00	01	01	00	00	00
7	17	3	12	2064/4	22	00	01	01	00	00	00
5	1	1	12	2068/3	3d	01	01	01	00	00	00
0	2	3	12	2069/0	43	01	01	01	00	00	00
4	2	2	12	2067/7	66	00	01	01	00	00	00
1	4	1	13	2059/6	0b	02	01	01	00	00	00
2	4	0	13	2068/5	3f	01	01	01	00	00	00
3	4	2	13	2064/8	25	03	01	01	00	00	00
1	6	0	13	2067/3	ff	00	01	01	00	00	00
2	6	0	13	2260/3	5b	04	01	01	00	00	00
5	6	3	13	2260/5	5d	00	01	01	00	00	00
7	6	2	13	2065/9	6b	00	01	01	00	00	00
0	7	3	13	2067/3	ff	00	01	01	00	00	00
1	7	2	13	2067/3	ff	00	01	01	00	00	00
3	7	2	13	2059/5	68	01	01	01	00	00	00
1	9	0	13	01083	04	03	01	01	00	00	00
3	9	0	13	2068/9	42	04	01	01	00	00	00
3	10	3	13	2068/9	42	04	01	01	00	00	00
4	11	0	13	2069/1	44	03	01	01	00	00	00
3	12	3	13	2063/8	1c	02	01	01	00	00	00
6	12	0	13	2071/8	58	00	01	01	00	00	00
3	13	1	13	2067/3	ff	03	01	01	00	00	00
5	13	0	13	2071/7	7b	00	01	01	00	00	00
2	14	3	13	2069/2	45	04	01	01	00	00	00
4	14	2	13	2067/3	ff	03	01	01	00	00	00
6	14	3	13	2063/0	77	02	01	01	00	00	00
7	14	2	13	2063/0	77	02	01	01	00	00	00
5	16	0	13	3060/7	63	01	01	01	00	00	00
4	17	3	13	2066/0	2d	03	01	01	00	00	00
4	3	0	13	2066/3	30	03	01	01	00	00	00
3	5	1	13	2065/0	27	02	01	01	00	00	00
4	5	2	13	2065/0	27	02	01	01	00	00	00
3	6	0	13	2059/5	68	01	01	01	00	00	00
4	8	0	13	2060/9	15	01	01	01	00	00	00
5	8	3	13	2067/2	35	04	01	01	00	00	00
6	8	2	13	2065/1	28	00	01	01	00	00	00
4	9	2	13	2060/9	15	01	01	01	00	00	00
2	10	0	13	2068/4	3e	02	01	01	00	00	00
5	12	0	13	2069/8	4a	02	02	01	73	00	00
4	14	3	14	2064/3	21	01	01	01	00	00	00
5	14	2	14	2064/3	21	01	01	01	00	00	00
2	15	2	14	2063/6	1a	00	01	01	00	00	00
3	16	2	14	2066/1	2e	02	01	01	00	00	00
4	16	2	14	2067/3	7f	02	01	01	00	00	00
4	16	2	14	2071/9	59	03	01	01	00	00	00
5	18	2	14	2067/0	33	03	01	01	00	00	00
7	2	1	14	01079	01	00	01	01	00	00	00
1	3	0	14	2059/2	08	02	01	01	00	00	00
5	4	3	14	2063/7	1b	02	01	01	00	00	00
0	5	3	14	2068/1	3b	02	01	01	00	00	00
1	6	1	14	2260/8	6a	03	01	01	00	00	00
4	6	2	14	2066/6	31	03	01	01	00	00	00
2	7	2	14	2059/8	0d	03	01	01	00	00	00
1	9	1	14	2070/3	71	04	01	01	00	00	00
2	9	0	14	2070/3	71	04	01	01	00	00	00
2	10	2	14	2070/3	71	04	01	01	00	00	00
5	11	0	14	2069/3	46	00	01	01	00	00	00
2	12	3	14	2071/1	7a	00	01	01	00	00	00
3	12	3	14	2064/5	23	00	01	01	00	00	00
4	13	3	14	2064/2	20	03	01	01	00	00	00
6	13	2	14	2070/1	4c	02	01	01	00	00	00
0	15	3	14	2067/3	ff	02	01	01	00	00	00
1	15	2	14	2067/3	ff	02	01	01	00	00	00
4	15	3	14	2067/5	37	01	01	01	00	00	00
5	15	2	14	2067/5	37	01	01	01	00	00	00
1	16	1	14	2067/1	34	04	01	01	00	00	00
0	17	1	14	2069/6	69	00	01	01	00	00	00
1	17	0	14	2069/6	69	00	01	01	00	00	00
7	17	2	14	2064/4	22	00	01	01	00	00	00
1	2	2	14	2069/0	43	01	01	01	00	00	00
4	2	3	14	2067/7	66	00	01	01	00	00	00
3	3	1	14	3060/0	5f	02	01	01	00	00	00
6	3	1	14	2060/7	14	00	01	01	00	00	00
