modulex	moduley	c	timestamp	kilobot_sn	data0	data1	data2	data3	data4	data5	data6
2	13	0	14	2063/5	99	00	00	00	00	00	05
3	13	3	14	2067/4	36	00	00	00	00	00	04
6	14	0	14	2069/3	c6	00	00	00	00	00	04
2	15	3	15	2260/1	5a	00	00	00	00	00	21
4	15	3	15	01080	02	00	00	00	00	00	21
4	15	3	15	2064/5	a3	00	00	00	00	00	21
5	15	0	15	01085	05	00	00	00	00	00	21
7	15	0	15	2064/1	1f	00	00	00	00	00	21
4	10	0	16	2066/0	ad	00	00	00	00	00	05
4	12	1	16	2063/8	1c	00	00	00	00	00	04
6	12	0	16	01080	82	00	00	00	00	00	04
3	3	1	16	3060/7	e3	00	00	00	00	00	21
2	4	3	16	2060/0	8f	00	00	00	00	00	21
2	5	1	16	2060/7	14	00	00	00	00	00	04
3	5	0	16	2065/2	29	00	00	00	00	00	05
3	5	2	16	2060/7	14	00	00	00	00	00	04
6	5	3	16		7e	00	00	00	00	00	04
7	6	3	16	2060/6	93	00	00	00	00	00	21
2	7	3	16	2066/2	af	00	00	00	00	00	05
3	7	3	16	2059/4	0a	00	00	00	00	00	04
5	7	3	16	2067/5	b7	00	00	00	00	00	05
4	8	1	16	2066/3	30	00	00	00	00	00	04
6	8	3	16	2067/2	35	00	00	00	00	00	05
7	8	2	16	2067/2	35	00	00	00	00	00	05
4	9	2	16	2066/3	30	00	00	00	00	00	04
6	10	3	16	2059/4	8a	00	00	00	00	00	04
3	12	1	16	2065/7	2c	00	00	00	00	00	04
3	13	3	16	2067/4	36	00	00	00	00	00	04
5	13	1	17	2060/7	94	00	00	00	00	00	04
4	14	0	17	01080	02	00	00	00	00	00	21
4	15	3	17	2064/5	a3	00	00	00	00	00	21
5	15	2	17	2064/5	a3	00	00	00	00	00	21
5	16	3	17	01085	05	00	00	00	00	00	21
6	9	3	18	2070/4	ce	00	00	00	00	00	04
5	11	1	18	2071/7	7b	00	00	00	00	00	05
5	11	2	18	2071/3	54	00	00	00	00	00	04
6	13	3	18	01080	82	00	00	00	00	00	04
1	14	3	18	2063/5	99	00	00	00	00	00	05
4	14	1	18	01080	02	00	00	00	00	00	21
5	14	3	18	2069/3	c6	00	00	00	00	00	04
6	14	2	18	2069/3	c6	00	00	00	00	00	04
1	15	0	18	2067/9	39	00	00	00	00	00	21
4	15	3	18	2064/5	a3	00	00	00	00	00	21
2	4	1	18	2060/0	8f	00	00	00	00	00	21
3	4	0	18	2060/0	8f	00	00	00	00	00	21
2	5	1	18	2060/7	14	00	00	00	00	00	04
7	5	1	18	2060/6	93	00	00	00	00	00	21
3	6	0	18	2059/4	0a	00	00	00	00	00	04
2	7	2	18	2066/2	af	00	00	00	00	00	05
4	7	3	18	01083	84	00	00	00	00	00	04
5	7	3	18	2067/5	b7	00	00	00	00	00	05
5	9	1	18	2068/8	41	00	00	00	00	00	05
6	9	0	18	2068/8	41	00	00	00	00	00	05
5	10	3	18	2068/8	41	00	00	00	00	00	05
7	10	2	19	2059/4	8a	00	00	00	00	00	04
5	11	1	19	2064/0	9e	00	00	00	00	00	04
3	13	3	19	2067/4	36	00	00	00	00	00	04
5	13	0	19	2060/7	94	00	00	00	00	00	04
2	15	3	19	2260/1	5a	00	00	00	00	00	21
4	12	0	19	2068/3	3d	00	00	00	00	00	05
5	16	2	19	01085	05	00	00	00	00	00	21
5	8	2	20	2063/6	1a	00	00	00	00	00	04
6	9	1	20	2070/4	ce	00	00	00	00	00	04
4	11	3	20	2071/3	54	00	00	00	00	00	04
5	11	1	20	2064/0	9e	00	00	00	00	00	04
4	13	2	20	2063/8	1c	00	00	00	00	00	04
7	13	2	20	01080	82	00	00	00	00	00	04
5	14	1	20	2069/3	c6	00	00	00	00	00	04
6	14	0	20	2069/3	c6	00	00	00	00	00	04
0	15	1	20	2067/9	39	00	00	00	00	00	21
3	3	1	20	3060/7	e3	00	00	00	00	00	21
2	5	1	20	2060/7	14	00	00	00	00	00	04
3	5	1	20	2065/2	29	00	00	00	00	00	05
3	5	2	20	2071/2	d3	00	00	00	00	00	21
3	5	0	20	2060/7	14	00	00	00	00	00	04
4	5	0	20	2065/2	29	00	00	00	00	00	05
2	7	0	20	2068/1	3b	00	00	00	00	00	05
4	7	2	20	01083	84	00	00	00	00	00	04
5	9	1	21	2068/8	41	00	00	00	00	00	05
6	9	0	21	2068/8	41	00	00	00	00	00	05
5	10	3	21	2068/8	41	00	00	00	00	00	05
4	13	0	21	2067/4	36	00	00	00	00	00	04
5	14	2	21	2060/7	94	00	00	00	00	00	04
4	12	3	21	2068/3	3d	00	00	00	00	00	05
3	3	0	22	3060/7	e3	00	00	00	00	00	21
3	4	0	22	2060/0	8f	00	00	00	00	00	21
3	4	2	22	3060/7	e3	00	00	00	00	00	21
3	5	2	22	2060/0	8f	00	00	00	00	00	21
2	7	3	22	2066/2	af	00	00	00	00	00	05
2	7	0	22	2068/1	3b	00	00	00	00	00	05
4	8	1	22	2260/9	5e	00	00	00	00	00	04
5	8	0	22	2063/6	1a	00	00	00	00	00	04
6	9	1	22	2070/4	ce	00	00	00	00	00	04
3	11	1	22	2066/0	ad	00	00	00	00	00	05
4	11	3	22	2071/3	54	00	00	00	00	00	04
4	13	2	22	2063/8	1c	00	00	00	00	00	04
5	14	3	22	2060/7	94	00	00	00	00	00	04
5	14	0	22	2064/5	a3	00	00	00	00	00	21
6	14	2	22	2069/3	c6	00	00	00	00	00	04
0	15	1	22	2067/9	39	00	00	00	00	00	21
7	15	1	22	2064/1	1f	00	00	00	00	00	21
7	16	2	22	2064/1	1f	00	00	00	00	00	21
6	3	3	22	2064/5	23	00	00	00	00	00	21
2	5	1	22	2060/7	14	00	00	00	00	00	04
3	5	1	22	2065/2	29	00	00	00	00	00	05
6	5	1	22		7e	00	00	00	00	00	04
6	7	1	23	2067/2	35	00	00	00	00	00	05
5	9	1	23	2068/8	41	00	00	00	00	00	05
2	14	0	23	2260/1	5a	00	00	00	00	00	21
4	11	0	23	2068/3	3d	00	00	00	00	00	05
4	12	2	23	2068/3	3d	00	00	00	00	00	05
5	17	2	24	01085	05	00	00	00	00	00	21
3	4	1	24	2060/0	8f	00	00	00	00	00	21
3	4	3	24	3060/7	e3	00	00	00	00	00	21
3	4	1	24	2065/2	29	00	00	00	00	00	05
3	5	3	24	2060/0	8f	00	00	00	00	00	21
3	5	3	24	2065/2	29	00	00	00	00	00	05
6	5	1	24		7e	00	00	00	00	00	04
2	7	2	24	2066/2	af	00	00	00	00	00	05
6	7	1	24	2067/2	35	00	00	00	00	00	05
5	8	2	24	2063/6	1a	00	00	00	00	00	04
7	9	0	24	2059/4	8a	00	00	00	00	00	04
5	11	1	24	2071/7	7b	00	00	00	00	00	05
5	11	3	24	2064/0	9e	00	00	00	00	00	04
3	12	3	24	2067/1	b4	00	00	00	00	00	04
3	13	3	24	2067/4	36	00	00	00	00	00	04
4	13	2	24	2063/8	1c	00	00	00	00	00	04
4	14	0	24	01080	02	00	00	00	00	00	21
5	14	2	24	2064/5	a3	00	00	00	00	00	21
2	15	2	24	2260/1	5a	00	00	00	00	00	21
7	15	0	24	2064/1	1f	00	00	00	00	00	21
2	5	1	25	2060/7	14	00	00	00	00	00	04
3	6	1	25	2059/4	0a	00	00	00	00	00	04
8	6	2	25	2060/6	93	00	00	00	00	00	21
5	9	0	25	2068/8	41	00	00	00	00	00	05
6	2	1	26	2064/5	23	00	00	00	00	00	21
3	3	0	26	3060/7	e3	00	00	00	00	00	21
7	5	0	26		7e	00	00	00	00	00	04
2	7	2	26	2068/1	3b	00	00	00	00	00	05
4	8	3	26	2260/9	5e	00	00	00	00	00	04
6	10	1	26	2070/4	ce	00	00	00	00	00	04
6	10	3	26	2059/4	8a	00	00	00	00	00	04
3	11	3	26	2066/0	ad	00	00	00	00	00	05
5	11	1	26	2071/7	7b	00	00	00	00	00	05
5	11	3	26	2064/0	9e	00	00	00	00	00	04
3	13	3	26	2067/4	36	00	00	00	00	00	04
4	13	0	26	2067/4	36	00	00	00	00	00	04
7	13	3	26	01080	82	00	00	00	00	00	04
2	14	0	26	2260/1	5a	00	00	00	00	00	21
4	14	1	26	01080	02	00	00	00	00	00	21
5	14	3	26	2064/5	a3	00	00	00	00	00	21
6	14	3	26	2069/3	c6	00	00	00	00	00	04
4	15	3	26	01080	02	00	00	00	00	00	21
2	5	1	27	2060/7	14	00	00	00	00	00	04
8	5	0	27	2060/6	93	00	00	00	00	00	21
5	10	2	27	2068/8	41	00	00	00	00	00	05
6	2	0	28	2064/5	23	00	00	00	00	00	21
3	4	1	28	2060/0	8f	00	00	00	00	00	21
3	4	3	28	3060/7	e3	00	00	00	00	00	21
3	5	2	28	2060/0	8f	00	00	00	00	00	21
3	5	1	28	2071/2	d3	00	00	00	00	00	21
4	5	0	28	2071/2	d3	00	00	00	00	00	21
7	5	2	28		7e	00	00	00	00	00	04
2	6	0	28	2068/1	3b	00	00	00	00	00	05
6	6	0	28	2067/2	35	00	00	00	00	00	05
2	7	2	28	2068/1	3b	00	00	00	00	00	05
4	8	1	28	2260/9	5e	00	00	00	00	00	04
5	8	0	28	2260/9	5e	00	00	00	00	00	04
3	10	1	28	2066/0	ad	00	00	00	00	00	05
4	11	1	28	2071/3	54	00	00	00	00	00	04
5	11	2	28	2064/0	9e	00	00	00	00	00	04
3	13	1	28	2063/8	1c	00	00	00	00	00	04
3	13	3	28	2067/4	36	00	00	00	00	00	04
4	13	0	28	2067/4	36	00	00	00	00	00	04
4	13	2	28	2065/7	2c	00	00	00	00	00	04
7	13	2	28	01080	82	00	00	00	00	00	04
5	14	1	28	2064/5	a3	00	00	00	00	00	21
6	14	1	28	2069/3	c6	00	00	00	00	00	04
2	15	2	28	2260/1	5a	00	00	00	00	00	21
2	5	1	29	2060/7	14	00	00	00	00	00	04
4	6	0	29	2067/5	b7	00	00	00	00	00	05
5	17	1	30	01085	05	00	00	00	00	00	21
3	4	1	30	2065/2	29	00	00	00	00	00	21
3	5	3	30	2060/0	8f	00	00	00	00	00	21
2	7	3	30	2066/2	af	00	00	00	00	00	05
3	7	2	30	01083	84	00	00	00	00	00	04
6	8	0	30	2063/6	1a	00	00	00	00	00	04
6	9	2	30	2063/6	1a	00	00	00	00	00	04
6	10	1	30	2059/4	8a	00	00	00	00	00	04
7	10	0	30	2059/4	8a	00	00	00	00	00	04
5	11	3	30	2071/7	7b	00	00	00	00	00	05
3	13	1	30	2067/4	36	00	00	00	00	00	04
4	13	2	30	2065/7	2c	00	00	00	00	00	04
1	14	3	30	2063/5	99	00	00	00	00	00	05
2	14	0	30	2260/1	5a	00	00	00	00	00	21
4	14	0	30	01080	02	00	00	00	00	00	21
6	14	0	30	2069/3	c6	00	00	00	00	00	04
4	6	0	31	2067/5	b7	00	00	00	00	00	05
5	17	1	32	01085	05	00	00	00	00	00	21
3	4	1	32	3060/7	e3	00	00	00	00	00	21
4	4	0	32	2060/0	8f	00	00	00	00	00	21
3	5	3	32	2059/8	0d	00	00	00	00	01	30
4	5	1	32	2071/2	d3	00	00	00	00	00	21
2	6	3	32	2068/1	3b	00	00	00	00	00	05
2	7	1	32	2066/2	af	00	00	00	00	00	05
4	8	1	32	2260/9	5e	00	00	00	00	00	04
3	10	2	32	2066/0	ad	00	00	00	00	00	05
6	11	2	32	2070/4	ce	00	00	00	00	00	04
6	11	3	32	2059/4	8a	00	00	00	00	00	04
3	13	1	32	2067/4	36	00	00	00	00	00	04
4	13	0	32	2067/4	36	00	00	00	00	00	04
1	14	2	32	2063/5	99	00	00	00	00	00	05
1	14	1	32	2067/9	39	00	00	00	00	00	21
5	14	2	32	2060/7	94	00	00	00	00	00	04
5	14	3	32	2064/5	a3	00	00	00	00	00	21
4	15	3	32	01080	02	00	00	00	00	00	21
7	16	3	32	2064/1	1f	00	00	00	00	00	21
8	5	1	33	2060/6	93	00	00	00	00	00	21
4	6	0	33	2067/5	b7	00	00	00	00	00	05
4	6	2	33	2059/4	0a	00	00	00	00	00	04
8	6	3	33	2060/6	93	00	00	00	00	00	21
6	10	2	33	2068/8	41	00	00	00	00	00	05
3	12	3	34	2068/3	3d	00	00	00	00	00	05
4	12	2	34	2068/3	3d	00	00	00	00	00	05
7	2	0	34	2064/5	23	00	00	00	00	00	21
3	4	3	34	3060/7	e3	00	00	00	00	00	21
3	4	3	34	2065/2	29	00	00	00	00	00	21
4	5	0	34	2071/2	d3	00	00	00	00	00	21
7	5	1	34		7e	00	00	00	00	00	04
4	9	3	34	2260/9	5e	00	00	00	00	00	04
5	9	2	34	2260/9	5e	00	00	00	00	00	04
6	9	2	34	2063/6	1a	00	00	00	00	00	04
5	10	2	34	2066/3	30	00	00	00	00	00	04
5	11	2	34	2071/3	54	00	00	00	00	00	04
3	13	2	34	2067/1	b4	00	00	00	00	00	04
3	13	1	34	2067/4	36	00	00	00	00	00	04
4	13	0	34	2067/4	36	00	00	00	00	00	04
5	13	1	34	2064/5	a3	00	00	00	00	00	21
1	14	0	34	2063/5	99	00	00	00	00	00	05
2	14	2	34	2067/9	39	00	00	00	00	00	21
2	14	0	34	2260/1	5a	00	00	00	00	00	21
5	14	3	34	2069/3	c6	00	00	00	00	00	04
6	14	2	34	2069/3	c6	00	00	00	00	00	04
1	15	3	34	2260/1	5a	00	00	00	00	00	21
4	15	0	34	01080	02	00	00	00	00	00	21
4	5	0	35	2059/4	0a	00	00	00	00	00	04
3	6	3	35	2059/4	0a	00	00	00	00	00	04
4	6	0	35	2067/5	b7	00	00	00	00	00	05
5	9	1	35	2068/8	41	00	00	00	00	00	05
6	9	0	35	2068/8	41	00	00	00	00	00	05
7	3	2	36	2064/5	23	00	00	00	00	00	21
3	4	1	36	3060/7	e3	00	00	00	00	00	21
4	4	0	36	2060/0	8f	00	00	00	00	00	21
3	5	1	36	2059/8	0d	00	00	00	00	01	30
4	5	2	36	2059/8	0d	00	00	00	00	01	30
7	5	0	36		7e	00	00	00	00	00	04
3	7	0	36	2066/2	af	00	00	00	00	00	05
3	9	0	36	2066/0	ad	00	00	00	00	00	05
6	9	3	36	2063/6	1a	00	00	00	00	00	04
5	10	0	36	2064/0	9e	00	00	00	00	00	04
6	10	2	36	2071/7	7b	00	00	00	00	00	05
6	10	1	36	2059/4	8a	00	00	00	00	00	04
6	11	0	36	2070/4	ce	00	00	00	00	00	04
3	13	2	36	2067/1	b4	00	00	00	00	00	04
3	13	1	36	2067/4	36	00	00	00	00	00	04
3	13	3	36	2065/7	2c	00	00	00	00	00	04
4	13	0	36	2067/4	36	00	00	00	00	00	04
7	13	0	36	01080	82	00	00	00	00	00	04
4	15	1	36	01080	02	00	00	00	00	00	21
8	16	2	36	2064/1	1f	00	00	00	00	00	21
8	5	3	37	2060/6	93	00	00	00	00	00	21
1	14	1	37	2260/1	5a	00	00	00	00	00	21
4	12	0	38	2068/3	3d	00	00	00	00	00	05
4	6	0	38	01083	84	00	00	00	00	00	04
7	6	3	38		7e	00	00	00	00	00	04
4	7	2	38	01083	84	00	00	00	00	00	04
4	8	1	38	2260/9	5e	00	00	00	00	00	04
5	9	2	38	2260/9	5e	00	00	00	00	00	04
6	9	1	38	2063/6	1a	00	00	00	00	00	04
6	10	0	38	2071/7	7b	00	00	00	00	00	05
4	11	3	38	2071/3	54	00	00	00	00	00	04
5	11	1	38	2070/4	ce	00	00	00	00	00	04
3	13	2	38	2067/1	b4	00	00	00	00	00	04
3	13	2	38	2065/7	2c	00	00	00	00	00	04
4	13	0	38	2067/4	36	00	00	00	00	00	04
6	13	0	38	2064/5	a3	00	00	00	00	00	21
0	14	1	38	2063/5	99	00	00	00	00	00	05
7	16	1	38	2064/1	1f	00	00	00	00	00	21
3	5	3	39	2059/8	0d	00	00	00	00	01	30
9	5	2	39	2060/6	93	00	00	00	00	00	21
3	6	0	39	2067/5	b7	00	00	00	00	00	05
3	7	2	39	2067/5	b7	00	00	00	00	00	05
1	15	3	39	2260/1	5a	00	00	00	00	00	21
2	6	3	39	2060/7	14	00	00	00	00	00	04
6	17	3	40	01085	05	00	00	00	00	00	21
6	3	3	40	2064/5	23	00	00	00	00	00	21
3	4	1	40	3060/7	e3	00	00	00	00	00	21
3	5	0	40	2068/1	3b	00	00	00	00	00	05
2	6	3	40	2068/1	3b	00	00	00	00	00	05
4	7	2	40	01083	84	00	00	00	00	00	04
2	9	1	40	2066/0	ad	00	00	00	00	00	05
3	9	2	40	2066/0	ad	00	00	00	00	00	05
4	9	3	40	2260/9	5e	00	00	00	00	00	04
6	9	3	40	2063/6	1a	00	00	00	00	00	04
6	9	0	40	2066/3	30	00	00	00	00	00	04
5	10	3	40	2059/4	8a	00	00	00	00	00	04
6	10	3	40	2071/7	7b	00	00	00	00	00	05
6	10	2	40	2059/4	8a	00	00	00	00	00	04
4	11	1	40	2071/3	54	00	00	00	00	00	04
3	13	3	40	2067/4	36	00	00	00	00	00	04
1	14	2	40	2063/5	99	00	00	00	00	00	05
4	15	3	40	01080	02	00	00	00	00	00	21
3	5	3	41	2059/8	0d	00	00	00	00	01	30
3	6	0	41	2067/5	b7	00	00	00	00	00	05
3	7	2	41	2067/5	b7	00	00	00	00	00	05
1	14	0	41	2260/1	5a	00	00	00	00	00	21
6	17	3	42	01085	05	00	00	00	00	00	21
6	3	2	42	2064/5	23	00	00	00	00	00	21
3	4	1	42	2060/0	8f	00	00	00	00	00	21
3	4	3	42	2065/2	29	00	00	00	00	28	02
3	5	2	42	2059/8	0d	00	00	00	00	01	30
4	5	3	42	2071/2	d3	00	00	00	00	00	21
3	7	3	42	01083	84	00	00	00	00	00	04
3	7	3	42	2066/2	af	00	00	00	00	00	05
6	9	1	42	2071/7	7b	00	00	00	00	00	05
4	10	1	42	2064/0	9e	00	00	00	00	00	04
6	10	2	42	2071/7	7b	00	00	00	00	00	05
6	10	2	42	2059/4	8a	00	00	00	00	00	04
5	12	3	42	2070/4	ce	00	00	00	00	00	04
2	13	1	42	2067/9	39	00	00	00	00	00	21
2	13	1	42	2067/1	b4	00	00	00	00	00	04
3	13	1	42	2063/8	1c	00	00	00	00	00	04
3	13	3	42	2065/7	2c	00	00	00	00	00	04
6	13	0	42	2069/3	c6	00	00	00	00	00	04
0	14	3	42	2063/5	99	00	00	00	00	00	05
1	14	0	42	2063/5	99	00	00	00	00	00	05
3	14	2	42	2063/8	1c	00	00	00	00	00	04
