modulex	moduley	c	timestamp	kilobot_sn	data0	data1	data2	data3	data4	data5	data6
5	8	2	1	2260/9	5e	00	00	00	00	00	00
7	9	3	1	2065/6	6f	00	00	00	00	00	00
8	9	2	1	2065/6	6f	00	00	00	00	00	00
4	10	3	1	2071/4	55	00	00	00	00	00	00
7	10	3	1	2068/5	bf	00	00	00	00	00	00
1	11	0	1	2068/8	41	00	00	00	00	00	00
2	11	2	1	2066/0	2d	00	00	00	00	00	00
4	11	1	1	2059/9	8e	00	00	00	00	00	00
1	12	1	1	2260/7	f4	00	00	00	00	00	00
4	12	1	1	2059/2	08	00	00	00	00	00	00
7	12	0	1	01080	82	00	00	00	00	00	00
1	13	2	1	2063/5	19	00	00	00	00	00	00
2	13	3	1	2069/4	47	00	00	00	00	00	00
6	14	2	1	2066/3	b0	00	00	00	00	00	00
8	14	2	1	3060/2	e7	00	00	00	00	00	00
4	15	1	1	2059/7	8c	00	00	00	00	00	00
2	16	3	2	2059/6	0b	00	00	00	00	00	00
7	16	3	2	2063/2	17	00	00	00	00	00	00
3	7	2	2	3060/1	f6	00	00	00	00	00	00
3	11	1	3	2067/8	6d	00	00	00	00	00	05
2	13	1	3	2060/4	92	00	00	00	00	00	04
5	15	2	3		70	00	00	00	00	00	21
6	15	1	3	2059/6	8b	00	00	00	00	00	21
2	17	1	3	2067/7	66	00	00	00	00	00	21
1	2	1	3	2059/2	88	00	00	00	00	00	21
2	2	3	3	2260/8	ea	00	00	00	00	00	21
3	2	1	3	2071/3	d4	00	00	00	00	00	21
4	2	0	3	2071/3	d4	00	00	00	00	00	21
5	2	3	3	01087	86	00	00	00	00	00	21
6	2	0	3	01085	85	00	00	00	00	00	21
7	2	0	3	2064/4	a2	00	00	00	00	02	02
2	3	1	3	2068/2	bc	00	00	00	00	00	21
3	3	3	3	2071/3	d4	00	00	00	00	00	21
4	3	1	3	2066/1	2e	00	00	00	00	00	21
5	3	0	3	2066/1	2e	00	00	00	00	00	21
6	3	0	3	2060/1	73	00	00	00	00	00	21
7	3	0	3	2060/2	90	00	00	00	00	00	21
3	4	3	3	2068/8	c1	00	00	00	00	00	21
4	4	0	3	2064/5	23	00	00	00	00	00	21
8	4	0	3	2070/1	4c	00	00	00	00	00	21
5	5	3	3	2066/9	f2	00	00	00	00	00	04
6	5	0	3	2260/5	dd	00	00	00	00	00	05
5	6	3	3	01077	e5	00	00	00	00	00	05
6	6	3	3	2066/3	30	00	00	00	00	00	04
8	6	2	3	3060/7	e3	00	00	00	00	00	05
4	7	3	3	2067/6	38	00	00	00	00	00	04
6	7	0	3	2064/8	25	00	00	00	00	00	05
1	8	3	3	2067/5	37	00	00	00	00	00	05
5	8	0	3	2064/6	a4	00	00	00	00	00	04
1	9	1	3	01080	02	00	00	00	00	00	04
3	9	2	3	2068/0	3a	00	00	00	00	00	04
3	10	0	3	2066/2	af	00	00	00	00	00	05
4	10	0	3	2060/4	12	00	00	00	00	00	04
4	10	1	3	2071/4	55	00	00	00	00	00	05
5	10	3	3	2064/0	9e	00	00	00	00	00	04
1	11	3	3	2068/8	41	00	00	00	00	00	05
5	11	3	3	2069/1	44	00	00	00	00	00	04
7	11	0	3	2260/1	5a	00	00	00	00	00	04
2	12	2	3	2260/7	f4	00	00	00	00	00	04
4	12	1	3	2059/2	08	00	00	00	00	00	04
2	13	2	3	2069/4	47	00	00	00	00	00	05
4	13	2	3	01077	65	00	00	00	00	00	05
6	13	1	3		7f	00	00	00	00	00	05
1	14	0	3	2068/5	3f	00	00	00	00	00	21
1	14	1	3	2070/4	ce	00	00	00	00	00	04
2	14	0	3	2070/4	ce	00	00	00	00	00	04
3	14	1	3	2071/6	57	00	00	00	00	00	05
7	14	1	3	2071/5	d6	00	00	00	00	00	21
4	15	0	3	2059/7	8c	00	00	00	00	00	21
8	16	0	4	2063/2	17	00	00	00	00	00	21
1	4	2	4	2065/6	ef	00	00	00	00	00	21
2	7	3	4	3060/1	f6	00	00	00	00	00	04
3	7	0	4	3060/1	f6	00	00	00	00	00	04
7	7	1	4	2260/1	da	00	00	00	00	00	04
7	8	3	4	2260/1	da	00	00	00	00	00	04
6	10	3	4	2067/8	ed	00	00	00	00	00	05
3	15	0	5	2260/4	5c	00	00	00	00	00	21
4	16	1	5	2060/7	94	00	00	00	00	00	21
7	16	0	5	2059/0	fc	00	00	00	00	00	21
1	17	3	5	2071/2	d3	00	00	00	00	00	21
2	17	2	5	2067/7	66	00	00	00	00	00	21
4	1	1	5	2064/1	1f	00	00	00	00	00	21
0	2	1	5	2071/7	7b	00	00	00	00	00	21
4	2	2	5	2064/1	1f	00	00	00	00	00	21
5	2	2	5	01087	86	00	00	00	00	00	21
7	2	0	5	2064/4	a2	00	00	00	00	02	02
1	3	2	5	2071/7	7b	00	00	00	00	00	21
3	3	1	5	2068/8	c1	00	00	00	00	00	21
8	3	1	5	2063/7	1b	00	00	00	00	00	21
7	4	2	5	2069/2	c5	00	00	00	00	00	21
3	5	1	5	2065/1	a8	00	00	00	00	00	04
4	5	0	5	2065/1	a8	00	00	00	00	00	04
5	5	0	5	2066/9	f2	00	00	00	00	00	04
6	5	2	5	2065/7	ac	00	00	00	00	00	04
1	6	1	5	2063/5	99	00	00	00	00	00	05
2	6	3	5	2069/3	c6	00	00	00	00	00	04
5	6	1	5	01077	e5	00	00	00	00	00	05
7	6	2	5	2066/3	30	00	00	00	00	00	04
8	6	0	5	3060/7	e3	00	00	00	00	00	05
4	7	0	5	2066/7	75	00	00	00	00	00	05
1	8	2	5	2067/5	37	00	00	00	00	00	05
2	8	1	5	2070/2	cd	00	00	00	00	00	05
4	8	3	5	2066/7	75	00	00	00	00	00	05
1	9	1	5	01080	02	00	00	00	00	00	04
2	10	2	5	01080	02	00	00	00	00	00	04
4	10	3	5	2071/4	55	00	00	00	00	00	05
5	10	0	5	2071/4	55	00	00	00	00	00	05
1	11	1	5	2068/8	41	00	00	00	00	00	05
2	11	3	5	2066/2	af	00	00	00	00	00	05
2	11	2	5	2066/0	2d	00	00	00	00	00	05
3	11	2	5	2066/2	af	00	00	00	00	00	05
4	11	2	5	2060/4	12	00	00	00	00	00	04
6	11	1	5	2260/1	5a	00	00	00	00	00	04
8	11	0	5	2065/2	29	00	00	00	00	00	05
1	12	3	5	2260/7	f4	00	00	00	00	00	04
3	12	2	5	3060/1	76	00	00	00	00	00	04
4	12	1	5	2059/2	08	00	00	00	00	00	04
4	13	2	5	01077	65	00	00	00	00	00	05
5	13	1	5	2063/2	97	00	00	00	00	00	05
8	13	0	5	3060/2	e7	00	00	00	00	00	05
3	14	0	5	2071/6	57	00	00	00	00	00	05
4	14	2	5	2064/9	a6	00	00	00	00	00	04
5	14	0	5		70	00	00	00	00	00	21
5	14	1	5	2066/3	b0	00	00	00	00	00	04
6	14	0	5	2066/3	b0	00	00	00	00	00	04
5	15	1	5	2067/5	b7	00	00	00	00	00	21
6	15	0	5	2063/8	1c	00	00	00	00	00	21
5	16	2	6	2067/5	b7	00	00	00	00	00	21
5	17	3	6	2065/0	27	00	00	00	00	00	21
6	17	2	6	2065/0	27	00	00	00	00	00	21
1	3	1	6	2065/6	ef	00	00	00	00	00	21
1	4	2	6	2065/6	ef	00	00	00	00	00	21
2	6	1	6	3060/1	f6	00	00	00	00	00	04
2	7	3	6	3060/1	f6	00	00	00	00	00	04
4	11	2	7	2067/8	6d	00	00	00	00	00	05
3	15	2	7	2260/4	5c	00	00	00	00	00	21
5	15	2	7		70	00	00	00	00	00	21
2	17	3	7	2067/7	66	00	00	00	00	00	21
7	17	2	7	2059/0	fc	00	00	00	00	00	21
1	2	0	7	2071/7	7b	00	00	00	00	00	21
1	2	3	7	2059/2	88	00	00	00	00	00	21
5	2	1	7	01087	86	00	00	00	00	00	21
0	3	3	7	2071/7	7b	00	00	00	00	00	21
2	3	3	7	2068/2	bc	00	00	00	00	00	21
5	3	1	7	2060/1	73	00	00	00	00	00	21
5	3	0	7	2066/1	2e	00	00	00	00	00	21
6	3	3	7	01085	85	00	00	00	00	00	21
3	4	1	7	2068/8	c1	00	00	00	00	00	21
3	4	0	7	2069/8	4a	00	00	00	00	00	21
4	4	2	7	2064/5	23	00	00	00	00	00	21
5	5	3	7	2260/5	dd	00	00	00	00	00	05
5	5	0	7	2066/9	f2	00	00	00	00	00	04
6	5	1	7	2065/7	ac	00	00	00	00	00	04
7	5	0	7	2066/3	30	00	00	00	00	00	04
8	5	3	7	2070/1	4c	00	00	00	00	00	21
1	6	0	7	2063/5	99	00	00	00	00	00	05
2	6	1	7	2069/3	c6	00	00	00	00	00	04
2	6	3	7	2067/2	b5	00	00	00	00	00	05
3	6	2	7	2069/3	c6	00	00	00	00	00	04
4	6	1	7	2067/6	38	00	00	00	00	00	04
5	6	3	7	01077	e5	00	00	00	00	00	05
8	6	2	7	3060/7	e3	00	00	00	00	00	05
4	8	1	7	2064/6	a4	00	00	00	00	00	04
5	8	2	7	2260/9	5e	00	00	00	00	00	04
5	9	0	7	2069/6	e9	00	00	00	00	00	05
2	10	2	7	01080	02	00	00	00	00	00	04
6	10	0	7	2069/1	44	00	00	00	00	00	04
1	11	0	7	2068/8	41	00	00	00	00	00	05
1	11	1	7	2260/7	f4	00	00	00	00	00	04
2	11	2	7	2066/0	2d	00	00	00	00	00	05
6	11	1	7	2260/1	5a	00	00	00	00	00	04
4	12	1	7	2059/2	08	00	00	00	00	00	04
5	12	1	7	2260/8	6a	00	00	00	00	00	04
5	12	0	7	2067/0	b3	00	00	00	00	00	05
6	12	0	7	2260/8	6a	00	00	00	00	00	04
3	13	0	7	2060/4	92	00	00	00	00	00	04
3	13	3	7	01077	65	00	00	00	00	00	05
4	13	2	7	01077	65	00	00	00	00	00	05
5	13	0	7	2063/2	97	00	00	00	00	00	05
7	13	0	7		7f	00	00	00	00	00	05
7	13	1	7	3060/2	e7	00	00	00	00	00	05
1	14	1	7	2070/4	ce	00	00	00	00	00	04
4	14	0	7	2064/9	a6	00	00	00	00	00	04
5	14	1	7		70	00	00	00	00	00	21
1	15	3	7	2068/5	3f	00	00	00	00	00	21
1	15	0	8	2063/6	9a	00	00	00	00	00	21
7	15	2	8	2059/6	8b	00	00	00	00	00	21
7	15	3	8	2071/5	d6	00	00	00	00	00	21
4	16	0	8	2068/1	bb	00	00	00	00	00	21
1	17	2	8	2071/2	d3	00	00	00	00	00	21
6	17	2	8	2065/0	27	00	00	00	00	00	21
1	4	2	8	2065/6	ef	00	00	00	00	00	21
2	6	1	8	3060/1	f6	00	00	00	00	00	04
7	8	3	8	2260/1	da	00	00	00	00	00	04
2	11	3	8	2066/2	af	00	00	00	00	00	05
7	12	2	9	2065/2	29	00	00	00	00	00	05
3	14	2	9	2060/4	92	00	00	00	00	00	04
3	15	0	9	2260/4	5c	00	00	00	00	00	21
2	17	3	9	2069/7	49	00	00	00	00	00	21
3	17	2	9	2069/7	49	00	00	00	00	00	21
3	2	1	9	2260/8	ea	00	00	00	00	00	21
3	2	1	9	2071/3	d4	00	00	00	00	00	21
4	2	3	9	2064/1	1f	00	00	00	00	00	21
5	2	0	9	01087	86	00	00	00	00	00	21
8	2	3	9	2059/8	0d	00	00	00	00	00	21
2	3	2	9	2068/2	bc	00	00	00	00	00	21
6	3	2	9	01085	85	00	00	00	00	00	21
8	3	2	9	2063/7	1b	00	00	00	00	00	21
3	4	0	9	2068/8	c1	00	00	00	00	00	21
7	4	3	9	2069/2	c5	00	00	00	00	00	21
8	4	1	9	2070/1	4c	00	00	00	00	00	21
1	5	0	9	2065/5	2b	00	00	00	00	00	05
5	5	1	9	2066/9	f2	00	00	00	00	00	04
4	6	0	9	2067/6	38	00	00	00	00	00	04
5	6	1	9	01077	e5	00	00	00	00	00	05
8	6	3	9	3060/7	e3	00	00	00	00	00	05
5	7	0	9	2260/9	5e	00	00	00	00	00	04
1	8	0	9	2067/5	37	00	00	00	00	00	05
2	8	0	9	2070/2	cd	00	00	00	00	00	05
3	8	1	9	2068/0	3a	00	00	00	00	00	04
4	8	0	9	2064/6	a4	00	00	00	00	00	04
6	8	2	9	2064/8	25	00	00	00	00	00	05
5	9	1	9	2064/0	9e	00	00	00	00	00	04
5	9	1	9	2069/6	e9	00	00	00	00	00	05
6	9	0	9	2064/0	9e	00	00	00	00	00	04
7	9	2	9	2071/8	58	00	00	00	00	00	04
1	10	1	9	2066/0	2d	00	00	00	00	00	05
2	10	0	9	2066/0	2d	00	00	00	00	00	05
2	10	2	9	01080	02	00	00	00	00	00	04
4	10	0	9	2060/4	12	00	00	00	00	00	04
5	10	2	9	2071/4	55	00	00	00	00	00	05
4	12	1	9	2067/0	b3	00	00	00	00	00	05
5	12	3	9	2260/8	6a	00	00	00	00	00	04
4	13	2	9	2059/2	08	00	00	00	00	00	04
5	14	1	10	2066/3	b0	00	00	00	00	00	04
5	14	2	10	2063/2	97	00	00	00	00	00	05
1	15	2	10	2063/6	9a	00	00	00	00	00	21
3	15	0	10	2059/6	0b	00	00	00	00	00	21
7	15	1	10	2059/6	8b	00	00	00	00	00	21
2	16	3	10	2059/6	0b	00	00	00	00	00	21
3	16	3	10	2068/1	bb	00	00	00	00	00	21
4	16	2	10	2068/1	bb	00	00	00	00	00	21
8	16	1	10	2063/2	17	00	00	00	00	00	21
8	17	2	10	2063/2	17	00	00	00	00	00	21
1	4	2	10	2065/6	ef	00	00	00	00	00	21
3	6	0	10	3060/1	f6	00	00	00	00	00	04
7	8	1	10	2260/1	da	00	00	00	00	00	04
5	9	1	10	2067/8	ed	00	00	00	00	00	05
2	11	1	10	2066/2	af	00	00	00	00	00	05
3	9	3	11	2068/0	3a	00	00	00	00	00	04
5	15	3	11		70	00	00	00	00	00	21
1	16	0	11	2071/2	d3	00	00	00	00	00	21
2	16	0	11	2067/7	66	00	00	00	00	00	21
4	16	1	11	2060/7	94	00	00	00	00	00	21
8	16	0	11	2063/2	17	00	00	00	00	00	21
3	17	2	11	2069/7	49	00	00	00	00	00	21
7	17	2	11	2059/0	fc	00	00	00	00	00	21
4	1	1	11	2064/1	1f	00	00	00	00	00	21
5	1	0	11	2064/1	1f	00	00	00	00	00	21
1	2	0	11	2071/7	7b	00	00	00	00	00	21
3	2	3	11	2260/8	ea	00	00	00	00	00	21
7	2	0	11	2069/6	69	00	00	00	00	00	21
7	3	1	11	2063/7	1b	00	00	00	00	00	21
8	3	0	11	2063/7	1b	00	00	00	00	00	21
5	4	0	11	2066/1	2e	00	00	00	00	00	21
5	4	1	11	2060/1	73	00	00	00	00	00	21
9	4	0	11	2070/1	4c	00	00	00	00	00	21
1	5	3	11	2063/8	9c	00	00	00	00	00	21
1	5	2	11	2065/5	2b	00	00	00	00	00	05
3	5	3	11	2068/8	c1	00	00	00	00	00	21
3	5	2	11	2069/8	4a	00	00	00	00	00	21
6	5	1	11	2065/7	ac	00	00	00	00	00	04
6	5	0	11	2260/5	dd	00	00	00	00	00	05
1	6	2	11	2063/5	99	00	00	00	00	00	05
4	6	2	11	2067/6	38	00	00	00	00	00	04
5	6	3	11	01077	e5	00	00	00	00	00	05
6	6	3	11	2065/7	ac	00	00	00	00	00	04
8	6	1	11	3060/7	e3	00	00	00	00	00	05
4	7	1	11	2066/7	75	00	00	00	00	00	05
2	8	2	11	2070/2	cd	00	00	00	00	00	05
4	8	3	11	2066/7	75	00	00	00	00	00	05
5	9	3	11	2069/6	e9	00	00	00	00	00	05
6	9	3	11	2071/8	58	00	00	00	00	00	04
7	9	3	11	2065/6	6f	00	00	00	00	00	05
8	9	0	11	2068/5	bf	00	00	00	00	00	05
1	10	1	11	2066/0	2d	00	00	00	00	00	05
4	10	1	11	2060/4	12	00	00	00	00	00	04
5	10	1	11	2071/4	55	00	00	00	00	00	05
5	10	3	11	2064/0	9e	00	00	00	00	00	04
6	10	1	11	2069/1	44	00	00	00	00	00	04
4	11	2	11	2060/4	12	00	00	00	00	00	04
5	11	2	11	2059/9	8e	00	00	00	00	00	04
6	11	3	12	2069/1	44	00	00	00	00	00	04
6	12	3	12	2260/1	5a	00	00	00	00	00	04
7	12	2	12	01080	82	00	00	00	00	00	04
1	13	1	12	2063/5	19	00	00	00	00	00	05
2	13	3	12	2069/4	47	00	00	00	00	00	05
3	13	2	12	2069/4	47	00	00	00	00	00	05
4	13	2	12	2059/2	08	00	00	00	00	00	04
4	14	1	12	2064/9	a6	00	00	00	00	00	04
1	15	3	12	2070/4	ce	00	00	00	00	00	04
6	15	2	12	2063/8	1c	00	00	00	00	00	21
4	16	2	12	2059/7	8c	00	00	00	00	0f	02
3	7	0	12	3060/1	f6	00	00	00	00	00	04
7	8	0	12	2260/1	da	00	00	00	00	00	04
2	11	3	12	2066/2	af	00	00	00	00	00	05
8	10	3	13	2068/5	bf	00	00	00	00	00	05
4	11	3	13	2067/8	6d	00	00	00	00	00	05
5	11	2	13	2059/9	8e	00	00	00	00	00	04
3	12	0	13	3060/1	76	00	00	00	00	00	04
7	12	2	13	2065/2	29	00	00	00	00	00	05
1	15	3	13	2068/5	3f	00	00	00	00	00	21
3	15	3	13	2260/4	5c	00	00	00	00	00	21
7	15	3	13	2059/6	8b	00	00	00	00	00	21
2	16	3	13	2067/7	66	00	00	00	00	00	21
5	16	0	13	2060/7	94	00	00	00	00	00	21
5	17	3	13	2067/5	b7	00	00	00	00	00	21
6	17	2	13	2067/5	b7	00	00	00	00	00	21
6	17	0	13	2065/0	27	00	00	00	00	00	21
7	17	0	13	2059/0	fc	00	00	00	00	00	21
8	18	0	13	2067/2	35	00	00	00	00	00	21
1	2	2	13	2059/2	88	00	00	00	00	00	21
1	2	1	13	2068/2	bc	00	00	00	00	00	21
3	2	3	13	2260/8	ea	00	00	00	00	00	21
3	2	3	13	2071/3	d4	00	00	00	00	00	21
4	2	0	13	2260/8	ea	00	00	00	00	00	21
8	2	1	13	2059/8	0d	00	00	00	00	00	21
1	3	0	13	2065/6	ef	00	00	00	00	00	21
6	3	0	13	01085	85	00	00	00	00	00	21
7	3	3	13	2063/7	1b	00	00	00	00	00	21
8	3	2	13	2063/7	1b	00	00	00	00	00	21
7	4	0	13	2069/2	c5	00	00	00	00	1e	02
0	5	3	13	2065/5	2b	00	00	00	00	00	05
2	5	3	13	2069/8	4a	00	00	00	00	00	21
6	5	3	13	2060/2	90	00	00	00	00	00	21
9	5	2	13	2070/1	4c	00	00	00	00	00	21
2	6	3	13	2067/2	b5	00	00	00	00	00	05
3	6	0	13	2065/1	a8	00	00	00	00	00	04
3	6	1	13	2067/6	38	00	00	00	00	00	04
1	8	2	13	2067/5	37	00	00	00	00	00	05
2	8	0	13	2070/2	cd	00	00	00	00	00	05
5	8	1	13	2064/8	25	00	00	00	00	00	05
5	8	2	13	2066/7	75	00	00	00	00	00	05
8	8	0	13	2065/6	6f	00	00	00	00	00	05
5	9	1	13	2069/6	e9	00	00	00	00	00	05
8	9	0	14	2068/5	bf	00	00	00	00	00	05
1	10	1	14	2066/0	2d	00	00	00	00	00	05
1	10	1	14	01080	02	00	00	00	00	00	04
3	10	0	14	01083	04	00	00	00	00	00	04
4	10	0	14	2060/4	12	00	00	00	00	00	04
5	10	0	14	2071/4	55	00	00	00	00	00	05
6	10	2	14	2064/0	9e	00	00	00	00	00	04
7	10	0	14	2070/6	50	00	00	00	00	00	04
2	11	0	14	2260/7	f4	00	00	00	00	00	04
5	11	2	14	2071/4	55	00	00	00	00	00	05
1	12	1	14	2068/8	41	00	00	00	00	00	05
2	12	2	14	2260/7	f4	00	00	00	00	00	04
6	12	3	14	2260/1	5a	00	00	00	00	00	04
7	12	3	14	01080	82	00	00	00	00	00	04
4	13	1	14	01077	65	00	00	00	00	00	05
1	14	1	14	2070/4	ce	00	00	00	00	00	21
1	15	3	14	2070/4	ce	00	00	00	00	00	21
4	15	3	14	2064/9	a6	00	00	00	00	00	21
6	15	2	14	2063/8	1c	00	00	00	00	00	21
5	9	3	14	2067/8	ed	00	00	00	00	00	05
6	9	2	14	2067/8	ed	00	00	00	00	00	05
8	6	1	15	3060/7	e3	00	00	00	00	00	05
5	7	0	15	2260/9	5e	00	00	00	00	00	04
3	8	0	15	2068/0	3a	00	00	00	00	00	04
3	9	3	15	2068/0	3a	00	00	00	00	00	04
6	10	1	15	2069/1	44	00	00	00	00	00	04
4	11	2	15	2067/8	6d	00	00	00	00	00	05
7	11	0	15	2065/2	29	00	00	00	00	00	05
7	11	2	15	2069/1	44	00	00	00	00	00	04
5	12	1	15	2260/8	6a	00	00	00	00	00	04
5	13	3	15	2260/8	6a	00	00	00	00	00	04
5	13	0	15	2063/2	97	00	00	00	00	00	05
1	15	2	15	2068/5	3f	00	00	00	00	00	21
5	15	0	15		70	00	00	00	00	00	21
7	15	1	15	2059/6	8b	00	00	00	00	00	21
1	16	2	15	2071/2	d3	00	00	00	00	00	21
7	17	2	15	2059/0	fc	00	00	00	00	00	21
8	17	3	15	2063/2	17	00	00	00	00	00	21
5	1	0	15	2064/1	1f	00	00	00	00	00	21
1	2	1	15	2068/2	bc	00	00	00	00	00	21
3	2	3	15	2071/3	d4	00	00	00	00	00	21
5	2	2	15	2064/1	1f	00	00	00	00	00	21
7	2	3	15	2064/4	a2	00	00	00	00	02	02
9	2	0	15	2059/8	0d	00	00	00	00	00	21
1	3	0	15	2065/6	ef	00	00	00	00	00	21
7	3	1	15	2063/7	1b	00	00	00	00	00	21
8	3	0	15	2063/7	1b	00	00	00	00	00	21
2	4	0	15	2069/8	4a	00	00	00	00	00	21
4	4	1	15	2064/5	23	00	00	00	00	00	21
5	4	0	15	2066/1	2e	00	00	00	00	00	21
1	5	0	15	2063/8	9c	00	00	00	00	00	21
1	5	2	15	2065/5	2b	00	00	00	00	00	05
3	5	1	15	2068/8	c1	00	00	00	00	00	21
4	5	0	15	2068/8	c1	00	00	00	00	00	21
4	5	1	15	2066/9	f2	00	00	00	00	00	04
6	5	3	15	2060/2	90	00	00	00	00	00	21
7	5	2	15	2260/5	dd	00	00	00	00	00	05
8	5	3	15	2070/1	4c	00	00	00	00	00	21
2	6	3	15	2067/2	b5	00	00	00	00	00	05
4	6	0	15	2067/6	38	00	00	00	00	00	04
5	6	3	15	01077	e5	00	00	00	00	00	05
2	7	1	15	2070/4	4e	00	00	00	00	00	04
3	7	3	15	2065/1	a8	00	00	00	00	00	04
4	8	2	15	2064/6	a4	00	00	00	00	00	04
4	8	3	15	2066/7	75	00	00	00	00	00	05
6	8	0	15	2064/8	25	00	00	00	00	00	05
8	8	0	15	2065/6	6f	00	00	00	00	00	05
6	9	1	16	2071/8	58	00	00	00	00	00	04
7	9	0	16	2071/8	58	00	00	00	00	00	04
1	10	1	16	01080	02	00	00	00	00	00	04
7	10	0	16	2070/6	50	00	00	00	00	00	04
1	11	1	16	2260/7	f4	00	00	00	00	00	04
3	13	1	16	2069/4	47	00	00	00	00	00	05
4	13	1	16	01077	65	00	00	00	00	00	05
7	13	1	16	3060/2	e7	00	00	00	00	00	05
1	14	1	16	2070/4	ce	00	00	00	00	00	21
3	15	0	16	2059/6	0b	00	00	00	00	00	21
4	16	3	16	2068/1	bb	00	00	00	00	00	21
4	9	1	16	2060/9	15	00	00	00	00	00	05
6	9	2	16	2067/8	ed	00	00	00	00	00	05
7	9	2	16	2260/1	da	00	00	00	00	00	04
4	10	3	16	2060/9	15	00	00	00	00	00	05
5	3	3	17	01087	86	00	00	00	00	00	21
3	11	3	17	2060/4	12	00	00	00	00	00	04
5	11	2	17	2059/9	8e	00	00	00	00	00	04
3	14	0	17	2071/6	57	00	00	00	00	00	21
2	15	1	17	2067/7	66	00	00	00	00	00	21
3	15	3	17	2260/4	5c	00	00	00	00	00	21
5	15	2	17		70	00	00	00	00	00	21
8	15	2	17	2059/6	8b	00	00	00	00	00	21
1	16	1	17	2071/2	d3	00	00	00	00	00	21
3	17	3	17	2069/7	49	00	00	00	00	00	21
6	17	3	17	2065/0	27	00	00	00	00	00	21
7	17	0	17	2059/0	fc	00	00	00	00	00	21
3	1	0	17	2071/3	d4	00	00	00	00	00	21
4	2	3	17	2260/8	ea	00	00	00	00	00	21
7	3	3	17	2063/7	1b	00	00	00	00	00	21
8	3	2	17	2063/7	1b	00	00	00	00	00	21
5	4	2	17	2064/5	23	00	00	00	00	00	21
4	5	2	17	2068/8	c1	00	00	00	00	00	21
5	5	2	17	2066/1	2e	00	00	00	00	00	21
6	5	3	17	2060/2	90	00	00	00	00	00	21
7	5	2	17	2260/5	dd	00	00	00	00	00	05
2	6	3	17	2067/2	b5	00	00	00	00	00	05
3	6	1	17	2067/6	38	00	00	00	00	00	04
5	6	1	17	01077	e5	00	00	00	00	00	05
6	6	3	17	2065/7	ac	00	00	00	00	00	04
7	6	2	17	2065/7	ac	00	00	00	00	00	04
4	8	0	17	2064/6	a4	00	00	00	00	00	04
5	8	2	17	2066/7	75	00	00	00	00	00	05
5	9	1	17	2069/6	e9	00	00	00	00	00	05
6	9	3	17	2071/8	58	00	00	00	00	00	04
7	9	3	17	2065/6	6f	00	00	00	00	00	05
8	9	2	17	2068/5	bf	00	00	00	00	00	05
8	9	2	17	2065/6	6f	00	00	00	00	00	05
1	10	2	17	01080	02	00	00	00	00	00	04
2	10	2	18	2066/0	2d	00	00	00	00	00	05
6	10	1	18	2070/6	50	00	00	00	00	00	04
6	10	2	18	2064/0	9e	00	00	00	00	00	04
7	10	0	18	2070/6	50	00	00	00	00	00	04
1	12	3	18	2068/8	41	00	00	00	00	00	05
5	12	1	18	2260/1	5a	00	00	00	00	00	04
