modulex	moduley	c	timestamp	kilobot_sn	data0	data1	data2	data3	data4	data5	data6
6	12	0	12	2059/4	0a	04	01	01	00	00	00
4	13	0	12	2071/5	56	04	01	01	00	00	00
6	13	1	12	2071/0	52	03	01	01	00	00	00
7	13	0	12	2065/0	27	00	01	01	00	00	00
8	13	2	12	2063/7	1b	00	01	01	00	00	00
3	14	2	12	3060/2	67	00	01	01	00	00	00
4	14	2	12	2071/5	56	04	01	01	00	00	00
2	15	2	12	3060/6	62	01	01	01	00	00	00
2	15	0	12	2071/9	59	02	01	01	00	00	00
4	16	3	12	2064/4	22	03	01	01	00	00	00
5	16	2	12	2064/4	22	03	01	01	00	00	00
5	16	3	12	2068/8	41	04	01	01	00	00	00
5	16	1	12	2070/5	4f	01	01	01	00	00	00
4	18	1	12	2070/9	51	00	01	01	00	00	00
7	18	0	12	2063/1	16	04	01	01	00	00	00
3	3	2	12	2069/8	4a	04	01	01	00	00	00
5	3	0	12	3060/3	60	00	01	01	00	00	00
7	4	3	12	01087	06	04	01	01	00	00	00
2	5	3	12	2059/7	0c	00	01	01	00	00	00
3	5	2	12	2059/7	0c	00	01	01	00	00	00
1	6	2	13	2069/6	69	03	01	01	00	00	00
2	7	3	13	2065/7	2c	00	01	01	00	00	00
3	7	0	13	2065/7	2c	00	01	01	00	00	00
5	7	3	13	2069/0	43	03	01	01	00	00	00
3	9	1	13	2064/1	1f	02	01	01	00	00	00
6	9	3	13	01079	01	02	01	01	00	00	00
7	11	2	13	2067/5	37	02	01	01	00	00	00
3	13	0	13	2060/4	12	03	01	01	00	00	00
3	13	2	13	2069/5	48	04	01	01	00	00	00
4	6	3	13	2260/5	5d	03	01	01	00	00	00
7	6	2	13	01085	05	03	01	01	00	00	00
2	13	1	13	2070/6	50	02	01	01	00	00	00
7	15	0	13	3060/4	61	01	01	01	00	00	00
2	2	3	14	2060/0	0f	00	01	01	00	00	00
6	5	0	14	2068/0	3a	02	01	01	00	00	00
5	6	3	14	2066/6	31	03	01	01	00	00	00
6	6	2	14	2068/0	3a	02	01	01	00	00	00
6	6	2	14	2066/6	31	03	01	01	00	00	00
3	7	0	14	2059/6	0b	04	01	01	00	00	00
4	7	0	14	2068/9	42	02	01	01	00	00	00
5	7	0	14	2067/6	38	00	01	01	00	00	00
6	7	3	14	2068/4	3e	02	01	01	00	00	00
7	7	1	14	2260/9	5e	04	01	01	00	00	00
8	7	0	14	2260/9	5e	04	01	01	00	00	00
6	8	1	14	2066/4	68	00	01	01	00	00	00
2	9	1	14	2070/0	4b	03	01	01	00	00	00
5	9	1	14	2066/2	2f	02	01	01	00	00	00
3	10	2	14	2070/0	4b	03	01	01	00	00	00
3	10	2	14	2060/3	11	02	01	01	00	00	00
6	10	1	14	2069/7	49	04	01	01	00	00	00
7	10	1	14	2063/4	18	01	01	01	00	00	00
3	11	0	14	2068/3	3d	02	01	01	00	00	00
5	11	2	14	2071/8	58	01	01	01	00	00	00
5	12	3	14	2059/4	0a	04	01	01	00	00	00
6	13	1	14	2071/0	52	03	01	01	00	00	00
8	13	1	14	2063/7	1b	00	01	01	00	00	00
1	14	0	14	3060/0	5f	01	01	01	00	00	00
2	14	1	14	3060/6	62	01	01	01	00	00	00
3	14	1	14	3060/2	67	00	01	01	00	00	00
5	14	2	14	2067/2	35	00	01	01	00	00	00
2	15	3	14	2071/3	54	01	01	01	00	00	00
5	16	0	14	2068/8	41	04	01	01	00	00	00
5	16	0	14	2070/5	4f	01	01	01	00	00	00
5	17	3	14	2070/5	4f	01	01	01	00	00	00
2	18	2	14	2068/6	40	03	01	01	00	00	00
7	18	0	14	2063/1	16	04	01	01	00	00	00
3	1	0	14	2068/2	3c	02	01	01	00	00	00
4	1	1	14	2066/0	2d	03	01	01	00	00	00
4	2	1	14	2068/5	3f	04	01	01	00	00	00
3	3	1	14	2069/8	4a	04	01	01	00	00	00
5	3	2	14	3060/3	60	00	01	01	00	00	00
7	3	1	14	01087	06	04	01	01	00	00	00
7	3	1	14	2060/6	13	00	01	01	00	00	00
1	6	0	14	2069/6	69	03	01	01	00	00	00
7	6	0	14	2066/8	32	04	01	01	00	00	00
2	7	1	15	2260/1	5a	00	01	01	00	00	00
4	8	0	15	2059/9	0e	03	01	01	00	00	00
6	8	1	15	01079	01	02	01	01	00	00	00
2	9	1	15	2060/3	11	02	01	01	00	00	00
3	9	0	15	2060/3	11	02	01	01	00	00	00
8	12	1	15	2070/1	4c	03	01	01	00	00	00
2	13	1	15	2060/4	12	03	01	01	00	00	00
3	13	0	15	2060/4	12	03	01	01	00	00	00
3	13	2	15	2069/5	48	04	01	01	00	00	00
4	3	3	15	2071/2	53	00	01	01	00	00	00
5	3	2	15	2071/2	53	00	01	01	00	00	00
4	5	1	15	2260/5	5d	03	01	01	00	00	00
8	8	3	15	2067/4	36	01	01	01	00	00	00
3	4	1	16	2063/9	1d	01	01	01	00	00	00
5	4	1	16	2063/2	17	04	01	01	00	00	00
3	5	2	16	3060/7	63	01	01	01	00	00	00
4	5	2	16	2063/9	1d	01	01	01	00	00	00
6	5	2	16	2063/2	17	04	01	01	00	00	00
3	7	2	16	2059/6	0b	04	01	01	00	00	00
6	7	1	16	2059/3	09	01	01	01	00	00	00
4	8	3	16	2069/2	45	00	01	01	00	00	00
5	8	2	16	2067/6	38	00	01	01	00	00	00
7	8	0	16	2064/3	21	04	01	01	00	00	00
7	9	2	16	2064/3	21	04	01	01	00	00	00
5	10	2	16	2066/2	2f	02	01	01	00	00	00
5	10	3	16	2060/9	15	02	01	01	00	00	00
7	10	0	16	2069/7	49	04	01	01	00	00	00
7	10	3	16	2063/4	18	01	01	01	00	00	00
5	11	1	16	2059/4	0a	04	01	01	00	00	00
2	12	3	16	2068/3	3d	02	01	01	00	00	00
2	12	3	16	2065/5	2b	01	01	01	00	00	00
3	12	2	16	2068/3	3d	02	01	01	00	00	00
3	12	2	16	2065/5	2b	01	01	01	00	00	00
6	12	3	16	2071/6	57	04	01	01	00	00	00
7	12	1	16	01080	02	00	01	01	00	00	00
7	13	1	16	2065/0	27	00	01	01	00	00	00
8	13	0	16	2065/0	27	00	01	01	00	00	00
8	13	3	16	2063/7	1b	00	01	01	00	00	00
1	14	2	16	3060/0	5f	01	01	01	00	00	00
3	14	3	16	2071/5	56	04	01	01	00	00	00
3	14	1	16	2069/3	46	01	01	01	00	00	00
2	15	3	16	3060/6	62	01	01	01	00	00	00
2	15	2	16	2071/9	59	02	01	01	00	00	00
4	15	1	16	2066/1	2e	01	01	01	00	00	00
6	15	1	16	2069/1	44	00	01	01	00	00	00
4	16	3	16	2064/9	26	03	01	01	00	00	00
6	16	3	16	2069/1	44	00	01	01	00	00	00
2	17	3	16	2067/9	39	03	01	01	00	00	00
5	17	2	16	2070/5	4f	01	01	01	00	00	00
2	18	2	16	2068/6	40	03	01	01	00	00	00
7	18	0	16	2063/1	16	04	01	01	00	00	00
4	1	0	16	2066/0	2d	03	01	01	00	00	00
5	3	1	16	2067/0	33	00	01	01	00	00	00
6	3	0	16	2067/0	33	00	01	01	00	00	00
7	3	1	16	2060/6	13	00	01	01	00	00	00
8	3	0	16	2060/6	13	00	01	01	00	00	00
3	4	2	16	2063/6	1a	02	01	01	00	00	00
3	4	1	16	2059/7	0c	00	01	01	00	00	00
4	4	1	16	2260/3	5b	01	01	01	00	00	00
5	4	2	16	2260/3	5b	01	01	01	00	00	00
6	5	2	16	2064/6	24	02	02	01	24	00	00
0	6	3	16	2069/6	69	03	01	01	00	00	00
2	6	2	16	2064/8	25	03	01	01	00	00	00
2	6	1	16	2070/4	4e	03	01	01	00	00	00
5	6	0	16	2063/8	1c	04	01	01	00	00	00
5	6	0	16	2069/0	43	03	01	01	00	00	00
6	6	0	16	2066/6	31	03	01	01	00	00	00
2	7	2	16	2070/4	4e	03	01	01	00	00	00
7	8	0	17	2064/2	20	01	01	01	00	00	00
7	10	3	17	2065/1	28	01	01	01	00	00	00
5	11	1	17	01083	04	03	01	01	00	00	00
7	13	2	17	2065/2	29	00	01	01	00	00	00
4	5	1	17	2260/5	5d	03	01	01	00	00	00
7	6	0	17	01085	05	03	01	01	00	00	00
