modulex	moduley	c	timestamp	kilobot_sn	data0	data1	data2	data3	data4	data5	data6
5	12	3	2	2069/7	4e	04	00	00	00	00	00
6	12	3	2	3060/4	6e	01	00	00	00	00	00
2	13	2	2	2069/1	48	00	00	00	00	00	00
3	13	3	2	2060/9	17	03	00	00	00	00	00
4	13	2	2	2067/9	3e	03	00	00	00	00	00
5	13	3	2	2071/8	60	02	00	00	00	00	00
6	13	0	2	2066/2	2f	04	00	00	00	00	00
2	14	1	2	2064/5	22	02	00	00	00	00	00
3	14	3	2	2066/6	32	02	00	00	00	00	00
4	14	3	2	2065/5	2b	01	00	00	00	00	00
5	14	3	2	2070/6	56	03	00	00	00	00	00
6	14	2	2	3060/2	6c	00	00	00	00	00	00
3	15	1	2	2060/3	12	03	00	00	00	00	00
4	15	0	2	2059/3	09	03	00	00	00	00	00
5	15	0	2	2068/9	46	02	00	00	00	00	00
6	15	1	2	2067/6	3b	03	00	00	00	00	00
2	16	1	2	2069/5	cc	02	00	00	00	00	00
3	16	1	2		ff	02	00	00	00	00	00
4	16	1	2	2071/3	5c	00	00	00	00	00	00
5	16	2	2	2070/7	57	00	00	00	00	00	00
6	16	3	2	2260/1	63	01	00	00	00	00	00
3	4	3	2	2064/1	1f	03	00	00	00	00	00
6	11	1	2	2063/1	18	01	01	01	00	00	00
5	13	3	3	2071/8	60	02	01	01	00	00	00
6	16	2	3	2260/1	63	01	01	01	00	00	00
2	4	1	3	2065/0	74	01	01	01	00	00	00
5	4	0	3	2071/1	5a	02	01	01	00	00	00
6	4	2	3	2064/4	21	00	01	01	00	00	00
2	5	0	3	2068/3	42	00	01	01	00	00	00
4	5	3	3	2059/2	08	02	01	01	00	00	00
5	5	3	3	2071/1	5a	02	01	01	00	00	00
6	5	1	3	2069/6	4d	03	01	01	00	00	00
2	6	1	3	2060/6	15	01	01	01	00	00	00
2	6	1	3	01079	02	03	01	01	00	00	00
4	6	3	3	2068/5	44	01	01	01	00	00	00
2	7	2	4	2060/6	15	01	01	01	00	00	00
4	7	3	4	2060/0	10	04	01	01	00	00	00
3	8	1	4	2063/5	1a	01	01	01	00	00	00
4	8	2	4	2069/4	4b	04	01	01	00	00	00
5	8	3	4	2064/3	20	01	01	01	00	00	00
6	8	3	4	2059/8	0e	00	01	01	00	00	00
2	9	3	4	2065/1	27	00	01	01	00	00	00
4	9	2	4	2059/9	0f	02	01	01	00	00	00
6	9	0	4	2065/2	28	03	01	01	00	00	00
5	10	2	4	2066/1	2e	04	01	01	00	00	00
2	11	0	4	2064/6	23	04	01	01	00	00	00
3	11	1	4	3060/6	70	02	01	01	00	00	00
4	11	3	4	2064/1	1f	04	01	01	00	00	00
2	12	1	4	2070/1	52	03	01	01	00	00	00
3	12	3	4	2063/6	1b	00	01	01	00	00	00
5	12	3	4	2069/7	4e	04	01	01	00	00	00
6	12	1	4	3060/4	6e	01	01	01	00	00	00
4	13	2	4	2069/0	47	01	01	01	00	00	00
3	14	1	4	2066/6	32	02	01	01	00	00	00
4	14	1	4	2065/5	2b	01	01	01	00	00	00
2	15	3	4	2067/0	36	00	01	01	00	00	00
3	15	0	4	2060/3	12	03	01	01	00	00	00
4	15	2	4	2059/3	09	03	01	01	00	00	00
5	15	0	4	2070/7	57	00	01	01	00	00	00
3	16	0	4		ff	02	01	01	00	00	00
4	16	3	4	2071/3	5c	00	01	01	00	00	00
2	4	0	4	2065/0	74	01	01	01	00	00	00
4	6	0	5	2068/5	44	01	02	01	00	00	00
5	5	1	5	2070/2	53	01	01	01	00	00	00
6	5	0	5	2069/6	4d	03	01	01	00	00	00
2	6	1	5	01079	02	03	01	01	00	00	00
5	6	3	5	2070/2	53	01	01	01	00	00	00
6	6	2	5	2070/2	53	01	01	01	00	00	00
3	7	3	5	2059/6	0c	04	01	01	00	00	00
4	7	1	5	2060/0	10	04	01	01	00	00	00
3	8	0	6	2063/5	1a	01	01	01	00	00	00
4	8	3	6	2069/4	4b	04	01	01	00	00	00
5	8	3	6	2064/3	20	01	01	01	00	00	00
7	8	2	6	2059/8	0e	00	01	01	00	00	00
2	9	2	6	2065/1	27	00	01	01	00	00	00
5	9	1	6	2068/2	41	00	01	01	00	00	00
4	10	3	6	2068/0	3f	01	01	01	00	00	00
5	10	0	6	2066/1	2e	04	01	01	00	00	00
5	10	0	6	2068/0	3f	01	01	01	00	00	00
3	11	0	6	3060/6	70	02	01	01	00	00	00
5	11	2	6	2064/1	1f	04	01	01	00	00	00
6	11	1	6	2063/1	18	01	02	01	00	00	00
3	12	3	6	2063/6	1b	00	01	01	00	00	00
5	12	1	6	2071/8	60	02	01	01	00	00	00
5	12	2	6	2069/7	4e	04	01	01	00	00	00
6	12	0	6	3060/4	6e	01	01	01	00	00	00
2	13	1	6	2069/1	48	00	01	01	00	00	00
4	13	1	6	2067/9	3e	03	01	01	00	00	00
4	13	3	6	2069/0	47	01	01	01	00	00	00
6	13	1	6	2066/2	2f	04	01	01	00	00	00
2	14	3	6	2064/5	22	02	01	01	00	00	00
3	14	3	6	2066/6	32	02	01	01	00	00	00
4	14	0	6	2065/5	2b	01	01	01	00	00	00
6	14	3	6	2066/2	2f	04	01	01	00	00	00
2	15	0	6	2069/5	cc	02	01	01	00	00	00
3	15	2	6	2067/0	36	00	01	01	00	00	00
4	15	1	6	2071/3	5c	00	01	01	00	00	00
4	15	2	6	2059/3	09	03	01	01	00	00	00
6	15	0	6	2067/6	3b	03	01	01	00	00	00
2	16	3	6	2069/5	cc	02	01	01	00	00	00
3	16	2	6		ff	02	01	01	00	00	00
5	16	3	6	2068/9	46	02	01	01	00	00	00
5	16	3	6	2070/7	57	00	01	01	00	00	00
3	5	3	6	2064/1	1f	03	01	01	00	00	00
2	5	3	7	2065/0	74	01	02	01	00	00	00
4	4	1	7	2071/1	5a	02	01	01	00	00	00
6	5	0	7	2070/2	53	01	01	01	00	00	00
2	6	1	7	01079	02	03	01	01	00	00	00
6	6	3	7	2069/6	4d	03	01	01	00	00	00
2	7	1	7	2064/9	26	01	01	01	00	00	00
3	8	0	7	2063/5	1a	01	01	01	00	00	00
4	8	3	7	2060/0	10	04	01	01	00	00	00
5	8	0	7	2064/3	20	01	01	01	00	00	00
1	9	1	7	2063/9	1e	04	01	01	00	00	00
2	9	0	7	2063/9	1e	04	01	01	00	00	00
6	9	2	7	2065/2	28	03	01	01	00	00	00
2	10	3	8	2070/9	58	01	01	01	00	00	00
3	10	2	8	2069/2	49	01	01	01	00	00	00
4	10	1	8	2064/1	1f	04	01	01	00	00	00
4	10	1	8	2068/0	3f	01	01	01	00	00	00
5	10	1	8	2066/1	2e	04	01	01	00	00	00
2	11	3	8	2064/6	23	04	01	01	00	00	00
3	11	0	8	3060/6	70	02	01	01	00	00	00
4	11	3	8	2064/1	1f	04	01	01	00	00	00
3	12	3	8	2063/6	1b	00	01	01	00	00	00
5	12	0	8	2071/8	60	02	01	01	00	00	00
6	12	3	8	2063/1	18	01	02	01	00	00	00
6	12	1	8	3060/4	6e	01	01	01	00	00	00
7	12	2	8	2063/1	18	01	02	01	00	00	00
2	13	3	8	2069/1	48	00	01	01	00	00	00
2	14	3	8	2064/5	22	02	01	01	00	00	00
3	14	3	8	2060/9	17	03	01	01	00	00	00
6	14	2	8	2066/2	2f	04	01	01	00	00	00
3	15	0	8	2067/0	36	00	01	01	00	00	00
4	15	2	8	2065/5	2b	01	01	01	00	00	00
4	15	2	8	2059/3	09	03	01	01	00	00	00
4	15	0	8	2060/3	12	03	01	01	00	00	00
5	15	1	8	2070/7	57	00	01	01	00	00	00
3	16	2	8		ff	02	01	01	00	00	00
5	16	1	8	2068/9	46	02	01	01	00	00	00
4	3	2	8	2071/9	61	03	01	01	00	00	00
3	8	2	9	2063/5	1a	01	01	01	00	00	00
4	4	1	9	2059/2	08	02	01	01	00	00	00
3	5	1	9	2070/0	51	02	01	01	00	00	00
4	5	0	9	2070/0	51	02	01	01	00	00	00
5	5	3	9	2070/2	53	01	01	01	00	00	00
6	5	2	9	2070/2	53	01	01	01	00	00	00
2	6	1	9	01079	02	03	01	01	00	00	00
2	6	3	9	2068/3	42	00	01	01	00	00	00
6	6	0	9	2063/4	19	00	01	01	00	00	00
6	6	2	9	2069/6	4d	03	01	01	00	00	00
3	7	0	9	2059/6	0c	04	01	01	00	00	00
6	7	3	9	2063/4	19	00	01	01	00	00	00
5	8	3	9	2064/3	20	01	01	01	00	00	00
6	8	1	9	2059/4	0a	02	01	01	00	00	00
6	9	2	10	2065/2	28	03	01	01	00	00	00
2	10	3	10	2070/9	58	01	01	01	00	00	00
5	10	2	10	2064/1	1f	04	01	01	00	00	00
5	10	3	10	2068/2	41	00	01	01	00	00	00
2	11	3	10	2064/6	23	04	01	01	00	00	00
3	11	2	10	3060/6	70	02	01	01	00	00	00
5	11	3	10	2066/1	2e	04	01	01	00	00	00
5	11	3	10	2067/2	37	04	01	01	00	00	00
2	12	1	10	2070/1	52	03	01	01	00	00	00
4	12	3	10	2069/7	4e	04	01	01	00	00	00
3	13	2	10	2069/1	48	00	01	01	00	00	00
4	13	3	10	2069/0	47	01	01	01	00	00	00
3	14	2	10	2060/9	17	03	01	01	00	00	00
4	14	2	10	2066/6	32	02	01	01	00	00	00
4	14	1	10	2059/3	09	03	01	01	00	00	00
6	14	2	10	2070/6	56	03	01	01	00	00	00
2	15	1	10	2069/5	cc	02	01	01	00	00	00
5	15	3	10	2070/7	57	00	01	01	00	00	00
6	15	0	10	2067/6	3b	03	01	01	00	00	00
3	16	0	10		ff	02	01	01	00	00	00
4	16	3	10	2071/3	5c	00	01	01	00	00	00
4	4	1	10	2071/1	5a	02	01	01	00	00	00
4	4	0	10	2064/1	1f	03	01	01	00	00	00
4	5	2	10	2064/1	1f	03	01	01	00	00	00
3	8	1	10	2063/5	1a	01	02	01	ff	00	00
4	5	2	11	2070/0	51	02	01	01	00	00	00
2	6	1	11	2060/6	15	01	01	01	00	00	00
2	7	3	11	2059/6	0c	04	01	01	00	00	00
3	7	2	11	2059/6	0c	04	01	01	00	00	00
6	7	2	11	2063/4	19	00	01	01	00	00	00
4	8	1	11	2069/4	4b	04	01	01	00	00	00
5	8	0	11	2069/4	4b	04	01	01	00	00	00
5	8	0	11	2059/9	0f	02	01	01	00	00	00
7	8	2	11	2059/8	0e	00	01	01	00	00	00
1	9	2	11	2063/9	1e	04	01	01	00	00	00
6	9	0	11	2065/2	28	03	01	01	00	00	00
2	10	3	11	2070/9	58	01	01	01	00	00	00
5	10	0	11	2066/1	2e	04	01	01	00	00	00
5	10	1	11	2068/2	41	00	01	01	00	00	00
5	10	3	11	2068/0	3f	01	01	01	00	00	00
3	11	1	11	3060/6	70	02	01	01	00	00	00
5	11	2	11	2067/2	37	04	01	01	00	00	00
5	12	2	12	2071/8	60	02	01	01	00	00	00
2	13	1	12	2064/5	22	02	01	01	00	00	00
4	13	3	12	2067/9	3e	03	01	01	00	00	00
4	13	1	12	2066/6	32	02	01	01	00	00	00
6	13	0	12	2066/2	2f	04	01	01	00	00	00
6	13	0	12	2070/6	56	03	01	01	00	00	00
2	15	3	12	2069/5	cc	02	01	01	00	00	00
4	15	1	12	2071/3	5c	00	01	01	00	00	00
4	15	2	12	2059/3	09	03	01	01	00	00	00
4	15	2	12	2065/5	2b	01	01	01	00	00	00
3	16	3	12	2060/3	12	03	01	01	00	00	00
3	16	0	12		ff	02	01	01	00	00	00
4	16	0	12	2060/3	12	03	01	01	00	00	00
6	16	0	12	2068/9	46	02	01	01	00	00	00
3	2	1	12	2071/9	61	03	01	01	00	00	00
4	2	0	12	2071/9	61	03	01	01	00	00	00
4	4	3	12	2059/2	08	02	01	01	00	00	00
4	4	1	12	2071/1	5a	02	01	01	00	00	00
5	4	0	12	2071/1	5a	02	01	01	00	00	00
2	6	1	12	01079	02	03	01	01	00	00	00
6	6	1	12	2069/6	4d	03	01	01	00	00	00
2	6	1	13	2060/6	15	01	01	01	00	00	00
6	7	1	13	2060/4	13	04	01	01	00	00	00
4	8	3	13	2060/0	10	04	01	01	00	00	00
5	8	2	13	2069/4	4b	04	01	01	00	00	00
5	8	0	13	2064/3	20	01	01	01	00	00	00
1	9	0	13	2063/9	1e	04	01	01	00	00	00
3	10	3	13	2069/2	49	01	01	01	00	00	00
6	10	2	13	2068/2	41	00	01	01	00	00	00
3	11	2	13	2064/6	23	04	01	01	00	00	00
3	11	3	13	3060/6	70	02	01	01	00	00	00
5	11	0	13	2067/2	37	04	01	01	00	00	00
3	12	0	13	2069/1	48	00	01	01	00	00	00
5	12	2	13	2071/8	60	02	01	01	00	00	00
4	13	3	13	2067/9	3e	03	01	01	00	00	00
4	13	1	13	2069/0	47	01	01	01	00	00	00
6	13	1	13	3060/4	6e	01	01	01	00	00	00
4	14	0	14	2059/3	09	03	01	01	00	00	00
4	14	3	14	2069/0	47	01	01	01	00	00	00
2	15	2	14	2069/5	cc	02	01	01	00	00	00
6	15	1	14	2067/6	3b	03	01	01	00	00	00
2	16	3	14	2067/0	36	00	01	01	00	00	00
3	16	2	14		ff	02	01	01	00	00	00
5	4	0	14	2071/1	5a	02	01	01	00	00	00
6	4	0	14	2070/2	53	01	01	01	00	00	00
2	6	1	14	01079	02	03	01	01	00	00	00
2	6	1	14	2068/3	42	00	01	01	00	00	00
6	6	0	14	2069/6	4d	03	01	01	00	00	00
7	6	0	14	2063/4	19	00	01	01	00	00	00
3	7	0	14	2059/6	0c	04	01	01	00	00	00
6	7	3	14	2069/6	4d	03	01	01	00	00	00
3	8	3	14	2063/5	1a	01	02	01	ff	00	00
4	8	1	14	2059/9	0f	02	01	01	00	00	00
5	4	0	15	2071/1	5a	02	01	01	00	00	00
8	8	0	15	2059/8	0e	00	01	01	00	00	00
3	11	1	15	2063/6	1b	00	01	01	00	00	00
5	11	3	15	2066/1	2e	04	01	01	00	00	00
5	11	0	15	2071/8	60	02	01	01	00	00	00
5	12	2	15	2071/8	60	02	01	01	00	00	00
3	13	2	15	2069/1	48	00	01	01	00	00	00
4	13	1	15	2067/9	3e	03	01	01	00	00	00
6	13	0	15	2066/2	2f	04	01	01	00	00	00
4	14	3	15	2066/6	32	02	01	01	00	00	00
5	14	0	15	2070/7	57	00	01	01	00	00	00
3	15	3	15	2065/5	2b	01	01	01	00	00	00
3	15	2	15	2060/9	17	03	01	01	00	00	00
5	15	0	15	2071/3	5c	00	01	01	00	00	00
6	16	2	15	2067/6	3b	03	01	01	00	00	00
4	4	1	16	2070/0	51	02	01	01	00	00	00
4	4	3	16	2059/2	08	02	01	01	00	00	00
5	4	1	16	2064/4	21	00	01	01	00	00	00
4	5	3	16	2070/0	51	02	01	01	00	00	00
5	5	0	16	2064/1	1f	03	01	01	00	00	00
2	6	0	16	2068/3	42	00	01	01	00	00	00
6	6	1	16	2063/4	19	00	01	01	00	00	00
2	7	1	16	2065/1	27	00	01	01	00	00	00
2	7	1	16	2059/6	0c	04	01	01	00	00	00
2	7	3	16	01079	02	03	01	01	00	00	00
3	7	2	16	2064/9	26	01	01	01	00	00	00
6	7	3	16	2060/4	13	04	01	01	00	00	00
4	8	3	16	2059/9	0f	02	01	01	00	00	00
5	8	0	16	2064/3	20	01	01	01	00	00	00
5	9	2	16	2064/3	20	01	01	01	00	00	00
6	9	2	16	2065/2	28	03	01	01	00	00	00
6	9	3	16	2059/4	0a	02	01	01	00	00	00
3	10	2	16	2069/2	49	01	01	01	00	00	00
5	10	3	16	2068/2	41	00	01	01	00	00	00
5	10	1	16	2068/0	3f	01	01	01	00	00	00
6	10	2	16	2068/2	41	00	01	01	00	00	00
3	11	0	16	3060/6	70	02	01	01	00	00	00
3	11	0	16	2064/6	23	04	01	01	00	00	00
4	11	1	16	2069/7	4e	04	01	01	00	00	00
5	11	1	16	2067/2	37	04	01	01	00	00	00
2	12	3	16	2070/1	52	03	01	01	00	00	00
3	16	2	16		ff	02	01	01	00	00	00
6	10	0	17	2066/1	2e	04	01	01	00	00	00
4	13	0	17	2067/9	3e	03	01	01	00	00	00
6	13	0	17	2066/2	2f	04	01	01	00	00	00
4	14	2	17	2067/9	3e	03	01	01	00	00	00
4	14	3	17	2069/0	47	01	01	01	00	00	00
5	14	3	17	2066/2	2f	04	01	01	00	00	00
5	14	2	17	2066/6	32	02	01	01	00	00	00
5	14	3	17	2070/7	57	00	01	01	00	00	00
6	14	2	17	3060/2	6c	00	01	01	00	00	00
1	15	3	17	2069/5	cc	02	01	01	00	00	00
2	15	0	17	2067/0	36	00	01	01	00	00	00
3	15	1	17	2065/5	2b	01	01	01	00	00	00
4	15	0	17	2065/5	2b	01	01	01	00	00	00
5	15	3	17	2071/3	5c	00	01	01	00	00	00
6	15	1	17	2260/1	63	01	01	01	00	00	00
3	16	1	17	2060/3	12	03	01	01	00	00	00
4	17	2	17	2060/3	12	03	01	01	00	00	00
5	17	3	18	2068/9	46	02	01	01	00	00	00
3	2	0	18	2071/9	61	03	01	01	00	00	00
4	4	3	18	2059/2	08	02	01	01	00	00	00
5	4	1	18	2070/2	53	01	01	01	00	00	00
2	6	1	18	01079	02	03	01	01	00	00	00
2	7	1	18	2065/1	27	00	01	01	00	00	00
3	7	2	18	2059/6	0c	04	01	01	00	00	00
3	7	2	18	01079	02	03	01	01	00	00	00
5	7	0	18	2069/4	4b	04	01	01	00	00	00
6	7	2	18	2060/4	13	04	01	01	00	00	00
6	7	3	18	2069/6	4d	03	01	01	00	00	00
7	8	3	18	2059/8	0e	00	01	01	00	00	00
8	8	2	18	2059/8	0e	00	01	01	00	00	00
1	9	2	18	2063/9	1e	04	01	01	00	00	00
6	9	1	18	2065/2	28	03	01	01	00	00	00
3	10	1	18	2069/2	49	01	01	01	00	00	00
5	10	2	18	2064/1	1f	04	01	01	00	00	00
5	10	1	18	2068/2	41	00	01	01	00	00	00
5	10	3	18	2068/0	3f	01	01	01	00	00	00
6	10	0	18	2068/2	41	00	01	01	00	00	00
6	10	2	18	2068/0	3f	01	01	01	00	00	00
3	11	3	18	3060/6	70	02	01	01	00	00	00
3	12	0	18	2069/1	48	00	01	01	00	00	00
3	13	3	18	2069/1	48	00	01	01	00	00	00
4	13	1	18	2069/0	47	01	01	01	00	00	00
6	13	0	18	2070/6	56	03	01	01	00	00	00
3	15	0	18	2060/9	17	03	01	01	00	00	00
3	16	3	18		ff	02	01	01	00	00	00
2	15	0	19	2067/0	36	00	01	01	00	00	00
6	11	2	19	2066/1	2e	04	01	01	00	00	00
5	13	1	19	2066/2	2f	04	01	01	00	00	00
3	14	1	19	2059/3	09	03	01	01	00	00	00
4	14	2	19	2059/3	09	03	01	01	00	00	00
5	15	1	19	2071/3	5c	00	01	01	00	00	00
6	15	0	19	2067/6	3b	03	01	01	00	00	00
6	15	1	19	2260/1	63	01	01	01	00	00	00
7	15	0	19	2260/1	63	01	01	01	00	00	00
3	16	3	19	2065/5	2b	01	01	01	00	00	00
5	3	1	20	2064/4	21	00	01	01	00	00	00
5	4	3	20	2070/2	53	01	01	01	00	00	00
5	4	2	20	2059/2	08	02	01	01	00	00	00
2	6	1	20	2068/3	42	00	01	01	00	00	00
2	7	3	20	2064/9	26	01	01	01	00	00	00
3	7	3	20	2060/6	15	01	01	01	00	00	00
3	7	0	20	2059/6	0c	04	01	01	00	00	00
3	7	2	20	01079	02	03	01	01	00	00	00
4	7	1	20	2069/4	4b	04	01	01	00	00	00
4	8	3	20	2069/4	4b	04	01	01	00	00	00
4	8	1	20	2064/3	20	01	01	01	00	00	00
4	8	3	20	2059/9	0f	02	01	01	00	00	00
5	9	0	20	2064/1	1f	04	01	01	00	00	00
6	9	0	20	2065/2	28	03	01	01	00	00	00
3	10	0	20	2069/2	49	01	01	01	00	00	00
4	10	3	20	2064/1	1f	04	01	01	00	00	00
3	11	3	20	3060/6	70	02	01	01	00	00	00
3	11	0	20	2064/6	23	04	01	01	00	00	00
4	12	2	20	2069/7	4e	04	01	01	00	00	00
3	13	0	20	2064/5	22	02	01	01	00	00	00
5	13	1	20	2070/6	56	03	01	01	00	00	00
7	13	0	20	3060/4	6e	01	01	01	00	00	00
2	14	0	20	2069/5	cc	02	01	01	00	00	00
5	14	2	20	2070/7	57	00	01	01	00	00	00
3	16	3	20		ff	02	01	01	00	00	00
2	15	1	21	2060/9	17	03	01	01	00	00	00
4	12	3	21	2071/8	60	02	01	01	00	00	00
5	15	3	21	2071/3	5c	00	01	01	00	00	00
5	15	1	21	2067/6	3b	03	01	01	00	00	00
7	16	2	21	2260/1	63	01	01	01	00	00	00
5	4	3	22	2070/2	53	01	01	01	00	00	00
6	4	2	22	2064/4	21	00	01	01	00	00	00
2	6	0	22	2068/3	42	00	01	01	00	00	00
6	6	0	22	2060/4	13	04	01	01	00	00	00
6	6	1	22	2069/6	4d	03	01	01	00	00	00
7	6	1	22	2063/4	19	00	01	01	00	00	00
3	7	0	22	2064/9	26	01	01	01	00	00	00
4	8	3	22	2069/4	4b	04	01	01	00	00	00
4	8	0	22	2060/0	10	04	01	01	00	00	00
4	8	2	22	2059/9	0f	02	01	01	00	00	00
5	8	2	22	2069/4	4b	04	01	01	00	00	00
4	9	3	22	2064/3	20	01	01	01	00	00	00
6	9	0	22	2065/2	28	03	01	01	00	00	00
6	9	0	22	2068/0	3f	01	01	01	00	00	00
3	10	3	22	2069/2	49	01	01	01	00	00	00
3	11	0	22	3060/6	70	02	01	01	00	00	00
5	11	1	22	2067/2	37	04	01	01	00	00	00
4	12	2	22	2069/7	4e	04	01	01	00	00	00
3	13	3	22	2064/5	22	02	01	01	00	00	00
6	13	0	22	2066/2	2f	04	01	01	00	00	00
4	14	3	22	2066/6	32	02	01	01	00	00	00
6	14	2	22	2066/2	2f	04	01	01	00	00	00
3	16	2	22		ff	02	01	01	00	00	00
4	16	2	22	2065/5	2b	01	01	01	00	00	00
5	4	1	22	2070/2	53	01	01	01	00	00	00
4	5	0	22	2064/1	1f	03	01	01	00	00	00
7	8	0	22	2059/4	0a	02	01	01	00	00	00
7	9	2	22	2059/4	0a	02	01	01	00	00	00
3	16	2	23	2060/9	17	03	01	01	00	00	00
6	11	2	23	2066/1	2e	04	01	01	00	00	00
4	14	0	23	2067/9	3e	03	01	01	00	00	00
5	15	1	23	2071/3	5c	00	01	01	00	00	00
6	15	0	23	2067/6	3b	03	01	01	00	00	00
6	16	1	23	2260/1	63	01	01	01	00	00	00
7	16	2	23	2260/1	63	01	01	01	00	00	00
5	3	0	24	2059/2	08	02	01	01	00	00	00
5	4	0	24	2070/0	51	02	01	01	00	00	00
3	6	0	24	01079	02	03	01	01	00	00	00
2	7	1	24	2064/9	26	01	01	01	00	00	00
2	7	3	24	2065/1	27	00	01	01	00	00	00
2	7	3	24	2059/6	0c	04	01	01	00	00	00
3	7	2	24	2064/9	26	01	01	01	00	00	00
3	7	3	24	2060/6	15	01	01	01	00	00	00
3	8	3	24	2059/9	0f	02	01	01	00	00	00
4	8	0	24	2059/9	0f	02	01	01	00	00	00
1	9	3	24	2063/9	1e	04	01	01	00	00	00
3	10	2	24	2069/2	49	01	01	01	00	00	00
3	11	2	24	2063/6	1b	00	01	01	00	00	00
3	11	3	24	3060/6	70	02	01	01	00	00	00
3	12	1	24	2069/1	48	00	01	01	00	00	00
3	12	0	24	2070/1	52	03	01	01	00	00	00
4	12	0	24	2069/1	48	00	01	01	00	00	00
4	12	0	24	2069/7	4e	04	01	01	00	00	00
5	12	3	24	2067/2	37	04	01	01	00	00	00
4	13	2	24	2069/1	48	00	01	01	00	00	00
4	13	0	24	2064/5	22	02	01	01	00	00	00
7	13	0	24	3060/4	6e	01	01	01	00	00	00
1	14	1	24	2069/5	cc	02	01	01	00	00	00
3	14	3	24	2059/3	09	03	01	01	00	00	00
4	14	3	24	2070/7	57	00	01	01	00	00	00
5	14	3	24	3060/2	6c	00	01	01	00	00	00
5	14	2	24	2066/6	32	02	01	01	00	00	00
6	14	0	24	3060/2	6c	00	01	01	00	00	00
6	14	2	24	2066/2	2f	04	01	01	00	00	00
6	14	2	24	2070/6	56	03	01	01	00	00	00
7	14	3	24	3060/4	6e	01	01	01	00	00	00
1	15	1	24	2067/0	36	00	02	01	27	00	00
2	15	2	24	2067/0	36	00	02	01	27	00	00
3	16	1	24		ff	02	01	01	00	00	00
7	9	2	24	2059/4	0a	02	01	01	00	00	00
2	16	3	25	2060/9	17	03	01	01	00	00	00
6	11	0	25	2066/1	2e	04	01	01	00	00	00
5	15	3	25	2071/3	5c	00	01	01	00	00	00
5	15	1	25	2067/6	3b	03	01	01	00	00	00
5	16	3	25	2067/6	3b	03	01	01	00	00	00
